Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err
64343	69243	283.691209073	36.5033272036	7.919999	5.1361165	17.926868	17.733597	18.568626	19.014164	17.622545	17.605314	17.71624	17.667084	17.894741	18.19484	16.135216	18.462416	17.891119	17.689835	18.526302	20.225199	17.585571	17.650843	17.71001	17.450022	17.615435	18.379433	16.096375	18.361412	18.783304	18.421556	19.130116	19.499638	17.975056	18.211712	18.163765	18.29538	18.376719	18.614828	17.941622	19.141472	0.074882925	0.08541955	0.19416547	0.83497775	0.123324886	0.13114452	0.15572998	0.113914825	0.12842754	0.17415251	0.027020808	0.36686006	0.12471652	0.13319883	0.3244485	4.2899303	0.18647836	0.21497364	0.24201101	0.14724767	0.15732041	0.3369069	0.042676643	0.55930257	0.03740833	0.040721733	0.069846556	0.28786853	0.047878686	0.061894383	0.06374989	0.054273553	0.053246398	0.06411436	0.036381174	0.15413955
70242	18193	269.639259102	66.6331301651	3.96	3.5	8.832487	8.246782	9.779648	9.460571	9.264965	9.317766	9.208416	9.749533	9.42865	10.293161	6.4762363	10.352276	8.829634	8.243561	9.776966	9.457508	9.260805	9.314352	9.205067	9.74696	9.42602	10.290665	6.473688	10.349293	11.013781	10.43	11.6696	11.6012335	10.664188	10.769381	10.714697	10.929007	10.880748	11.293927	9.172888	11.863506	1.6178729E-4	0.00014871488	0.00022585507	0.00030726643	0.00043747283	0.00046905372	0.00045067468	0.00048743276	0.0004038211	0.00060158985	0.00011402769	6...	1.6282273E-4	0.00014871488	0.00023129111	0.00031813854	0.0004398026	0.0004711246	0.00045274556	0.0004907979	0.00040615082	0.0006093557	0.00011402769	6.97...	4.5818163E-4	0.00045274556	0.0005513711	0.00080246496	0.00086510903	0.0009489796	0.0009422492	0.0008599318	0.00082213833	0.0009489796	0.00038440662	0.001...
65251	18195	285.11059984	38.3520055081	3.5	3.5	14.249354	14.015384	15.048712	15.093371	14.8802	14.739664	14.968451	15.251929	14.932913	15.576821	12.151668	15.30015	14.249354	14.015384	15.048712	15.093371	14.8802	14.739664	14.968451	15.251929	14.932913	15.576821	12.151668	15.30015	14.369451	14.112315	15.249701	15.383348	14.963175	14.812332	15.05442	15.3593445	15.020587	15.715648	12.232513	15.597014	0.0020719129	0.0019466247	0.010163866	0.0062540495	0.00908701	0.009691706	0.0113898255	0.013087945	0.009766257	0.01635993	0.001529343	0.009136711	0.0020719129	0.0019466247	0.010163866	0.0062540495	0.00908701	0.009691706	0.0113898255	0.013087945	0.009766257	0.01635993	0.001529343	0.009136711	0.001536591	0.0016950131	0.005810882	0.0027128493	0.0065439725	0.006925014	0.0077947825	0.008498881	0.006792478	0.0097248405	0.0014993153	0.004...
65750	23821	241.11060562	40.68301404	3.5	3.5	13.481384	12.716546	14.128983	14.364841	12.874739	13.005023	12.982017	13.131762	13.116795	13.534744	12.099852	14.408803	13.481384	12.716546	14.128983	14.364841	12.874739	13.005023	12.982017	13.131762	13.116795	13.534744	12.099852	14.408803	14.092498	13.56391	14.520056	14.850895	13.109442	13.245087	13.32108	13.33432	13.437599	13.765971	14.022703	14.793478	0.0016794816	0.0012735896	0.0032844115	0.0088882055	0.0027853302	0.0031870804	0.0032512774	0.003276128	0.0026134471	0.003344467	0.0012860148	0....	0.0016794816	0.0012735896	0.0032844115	0.0088882055	0.0027853302	0.0031870804	0.0032512774	0.003276128	0.0026134471	0.003344467	0.0012860148	0....	0.0016608436	0.0017219345	0.002001503	0.0042660073	0.0026134471	0.0029427167	0.0031663715	0.002888874	0.0025285413	0.0028350311	0.002957213	0.0...
