Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
69842	34323	285.428922625	60.0195334806	16.128	16.818	18.024	15.814	18.598	18.566	18.323	17.492	17.362	16.679	16.034	15.846	16.128	16.818	18.024	15.814	18.598	18.566	18.323	17.492	17.362	16.679	16.034	15.846	16.201	16.888	18.538	15.9	18.703	18.689	18.348	17.565	17.443	16.743	16.126	15.927	0.006	0.012	0.039	0.011	0.115	0.116	0.094	0.035	0.03	0.017	0.011	0.013	0.006	0.012	0.039	0.011	0.115	0.116	0.094	0.035	0.03	0.017	0.011	0.013	0.005	0.01	0.036	0.008	0.079	0.081	0.061	0.026	0.023	0.014	0.009	0.01	2	2	3	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0018916422819708534	0.82829195651741	0.16981640120061908
75211	7999	131.514929498	41.2052427632	13.736	12.16	11.249	11.02	14.774	14.599	14.127	13.269	12.898	11.978	11.213	11.179	13.736	12.16	11.249	11.02	14.774	14.599	14.127	13.269	12.898	11.978	11.213	11.179	15.344	15.397	14.624	14.421	18.335	18.761	17.232	17.155	16.255	14.728	14.168	15.29	0.002	0.001	0.001	0.001	0.013	0.007	0.008	0.002	0.003	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.013	0.007	0.008	0.002	0.003	0.002	0.001	0.001	0.003	0.005	0.003	0.003	0.056	0.05	0.027	0.01	0.013	0.006	0.004	0.007	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1.0362996077764787e-05	0.7910490037075021	0.20894063329642015
64486	17921	135.550986807	37.5970451658	12.855	12.316	13.378	10.859	15.383	15.188	14.79	13.648	13.188	11.994	11.257	10.881	12.855	12.316	13.378	10.859	15.383	15.188	14.79	13.648	13.188	11.994	11.257	10.881	13.322	12.419	15.76	11.064	15.461	15.24	14.875	13.75	13.278	12.092	11.381	11.029	0.002	0.001	0.003	0.001	0.021	0.019	0.014	0.005	0.003	0.002	0.001	0.001	0.002	0.001	0.003	0.001	0.021	0.019	0.014	0.005	0.003	0.002	0.001	0.001	0.002	0.001	0.008	0.001	0.008	0.008	0.006	0.003	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0003840360704946988	0.9172817863853051	0.08233417754420033
69970	2602	112.934453073	63.2431575045	14.155	14.914	13.888	13.613	16.143	15.8	15.708	15.464	15.353	14.736	13.561	13.73	14.097	14.854	13.817	13.542	16.065	15.758	15.647	15.434	15.333	14.657	13.513	13.645	15.11	15.91	14.941	14.645	16.893	16.438	16.467	16.303	16.19	15.75	14.2	14.777	0.004	0.007	0.003	0.005	0.043	0.033	0.031	0.02	0.018	0.01	0.004	0.008	0.005	0.009	0.004	0.008	0.06	0.048	0.044	0.029	0.026	0.014	0.005	0.011	0.003	0.006	0.003	0.004	0.02	0.015	0.016	0.012	0.011	0.009	0.003	0.005	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0011251031010450867	0.8899814077041653	0.10889348919478961
65960	50099	276.971042756	40.884908123	16.615	17.978	15.537	14.948	18.862	18.779	18.635	19.099	18.774	17.857	15.264	15.037	16.615	17.978	15.537	14.948	18.862	18.779	18.635	19.099	18.774	17.857	15.264	15.037	16.658	18.024	15.565	15.005	18.904	18.801	18.742	19.215	18.792	17.893	15.32	15.063	0.008	0.02	0.005	0.005	0.114	0.114	0.101	0.117	0.08	0.04	0.006	0.007	0.008	0.02	0.005	0.005	0.114	0.114	0.101	0.117	0.08	0.04	0.006	0.007	0.007	0.017	0.004	0.004	0.095	0.092	0.088	0.102	0.065	0.033	0.006	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.216050872144163e-07	0.9916498445112195	0.008349533883693494
72981	941	37.3355356773	6.7759183869	13.917	14.705	15.743	13.482	16.814	16.684	16.45	15.532	15.342	14.583	13.81	13.522	13.917	14.705	15.743	13.482	16.814	16.684	16.45	15.532	15.342	14.583	13.81	13.522	13.97	14.757	16.159	13.54	16.891	16.762	16.493	15.592	15.411	14.638	13.86	13.578	0.002	0.003	0.009	0.002	0.023	0.021	0.019	0.009	0.007	0.005	0.003	0.003	0.002	0.003	0.009	0.002	0.023	0.021	0.019	0.009	0.007	0.005	0.003	0.003	0.002	0.003	0.01	0.002	0.02	0.018	0.016	0.008	0.007	0.005	0.003	0.003	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005134692944257334	0.9241267866846589	0.07535974402091541
75659	3063	141.864733022	36.8914557588	17.485	18.047	17.273	17.155	19.554	19.545	19.537	18.772	18.681	17.891	16.52	17.207	17.485	18.047	17.273	17.155	19.554	19.545	19.537	18.772	18.681	17.891	16.52	17.207	17.519	18.084	17.302	17.208	19.527	19.637	19.584	18.807	18.666	17.952	16.553	17.241	0.014	0.021	0.013	0.024	0.16	0.167	0.168	0.067	0.061	0.033	0.013	0.033	0.014	0.021	0.013	0.024	0.16	0.167	0.168	0.067	0.061	0.033	0.013	0.033	0.013	0.02	0.012	0.022	0.132	0.154	0.149	0.06	0.052	0.031	0.012	0.029	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0002259967448202655	0.8343175019085622	0.16545650134661766
62440	16343	106.500608896	24.6035732958	18.052	17.489	16.67	16.935	17.953	18.522	18.537	18.384	19.442	19.987	17.028	16.946	18.049	17.493	16.67	16.941	17.947	18.532	18.579	18.352	19.465	20.048	17.015	16.954	18.119	17.523	16.705	16.975	18.02	18.516	18.559	18.364	20.409	19.799	17.056	16.909	0.046	0.027	0.019	0.046	0.108	0.18	0.165	0.142	0.36	0.569	0.033	0.075	0.046	0.027	0.019	0.047	0.109	0.183	0.174	0.139	0.372	0.61	0.033	0.076	0.03	0.018	0.012	0.025	0.067	0.114	0.098	0.088	0.447	0.286	0.021	0.045	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.001251782817348847	0.9505748910480013	0.048173326134649815
64054	28405	278.332254864	34.4490926543	13.762	12.029	12.946	9.307	15.251	14.725	14.483	13.246	12.895	11.588	10.478	9.277	13.737	12.027	12.878	9.299	15.217	14.691	14.481	13.253	12.898	11.586	10.476	9.272	15.432	15.948	14.299	12.28	19.253	18.855	18.537	17.203	16.931	15.56	14.307	12.543	0.003	0.001	0.002	0.0	0.02	0.014	0.011	0.004	0.003	0.001	0.001	0.0	0.005	0.001	0.004	0.0	0.034	0.023	0.017	0.005	0.004	0.002	0.001	0.001	0.005	0.007	0.003	0.002	0.151	0.112	0.087	0.028	0.023	0.01	0.005	0.003	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2.1042159895917435e-10	0.8259364283951585	0.17406357139442
70277	5335	282.892691892	66.1306943913	16.494	16.989	16.307	16.247	18.523	18.461	18.685	17.619	17.482	16.872	15.303	16.227	16.494	16.989	16.307	16.247	18.523	18.461	18.685	17.619	17.482	16.872	15.303	16.227	16.577	17.052	16.377	16.306	18.69	18.415	18.563	17.677	17.57	16.973	15.319	16.342	0.007	0.021	0.008	0.017	0.095	0.094	0.29	0.034	0.028	0.018	0.007	0.019	0.007	0.021	0.008	0.017	0.095	0.094	0.29	0.034	0.028	0.018	0.007	0.019	0.006	0.017	0.006	0.013	0.075	0.062	0.17	0.026	0.023	0.015	0.006	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007745350833365853	0.929331474862882	0.06989399005378151
66197	12653	139.34521779	41.999932921	12.07	12.765	11.753	11.482	14.185	13.8	13.637	13.276	13.137	12.612	11.684	11.598	12.046	12.737	11.729	11.459	14.161	13.781	13.613	13.254	13.109	12.587	11.664	11.578	14.651	15.407	14.396	14.069	16.453	16.147	16.023	15.8	15.681	15.277	13.907	14.206	0.001	0.003	0.001	0.002	0.016	0.013	0.011	0.006	0.006	0.004	0.002	0.003	0.002	0.003	0.002	0.002	0.018	0.015	0.012	0.007	0.006	0.004	0.002	0.004	0.003	0.005	0.003	0.003	0.015	0.013	0.013	0.01	0.009	0.007	0.003	0.004	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00043207180905871056	0.7994925620799398	0.20007536611100143
70325	14055	146.211184883	68.4468962229	15.676	16.451	15.372	15.11	17.795	17.157	17.193	16.97	16.933	16.227	15.029	15.216	15.631	16.406	15.325	15.075	17.849	17.092	17.165	16.971	16.832	16.199	14.993	15.163	16.239	17.025	15.992	15.761	18.297	17.616	17.836	17.482	17.358	16.752	15.446	15.815	0.007	0.015	0.006	0.009	0.129	0.072	0.073	0.051	0.045	0.025	0.008	0.013	0.009	0.019	0.007	0.011	0.178	0.089	0.093	0.066	0.054	0.031	0.01	0.016	0.005	0.01	0.005	0.007	0.068	0.04	0.047	0.029	0.025	0.016	0.007	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030818429778234357	0.8129414767365782	0.18675033896563936
62557	14374	261.922282228	26.0378760732	17.938	18.418	17.8	17.774	19.733	19.718	19.428	18.979	18.864	18.32	16.664	17.805	17.923	18.407	17.8	17.739	19.65	19.672	19.266	19.027	18.871	18.336	16.657	17.79	17.98	18.472	17.852	17.834	19.88	19.94	19.553	19.056	18.907	18.333	16.671	17.8	0.018	0.03	0.02	0.047	0.212	0.228	0.181	0.094	0.079	0.051	0.014	0.057	0.02	0.033	0.022	0.052	0.222	0.247	0.177	0.111	0.089	0.057	0.015	0.064	0.016	0.026	0.017	0.039	0.193	0.221	0.162	0.082	0.067	0.042	0.012	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001380789955491999	0.8920870747583356	0.1065321352861724
62557	15606	260.679878656	26.0770431592	16.044	16.884	15.77	15.657	19.175	19.383	18.565	17.788	17.51	16.788	15.053	15.684	16.044	16.884	15.77	15.657	19.175	19.383	18.565	17.788	17.51	16.788	15.053	15.684	16.116	16.951	15.822	15.714	19.279	19.432	18.828	17.88	17.585	16.839	15.121	15.737	0.005	0.01	0.005	0.009	0.149	0.194	0.097	0.039	0.029	0.017	0.005	0.011	0.005	0.01	0.005	0.009	0.149	0.194	0.097	0.039	0.029	0.017	0.005	0.011	0.005	0.009	0.004	0.007	0.111	0.137	0.085	0.031	0.024	0.015	0.005	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1964152587473236e-05	0.9560749489640763	0.04391308688333621
66300	20624	199.105920658	42.2355002218	17.082	17.425	16.952	16.944	18.542	18.39	18.345	17.816	17.758	17.364	15.637	16.931	17.082	17.425	16.952	16.944	18.542	18.39	18.345	17.816	17.758	17.364	15.637	16.931	17.098	17.447	16.977	16.981	18.596	18.404	18.36	17.836	17.783	17.379	15.642	16.946	0.009	0.01	0.011	0.02	0.068	0.057	0.053	0.031	0.03	0.023	0.007	0.028	0.009	0.01	0.011	0.02	0.068	0.057	0.053	0.031	0.03	0.023	0.007	0.028	0.008	0.01	0.01	0.018	0.062	0.051	0.047	0.028	0.027	0.021	0.007	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008995651150292813	0.8917426971939642	0.09926165165574295
63499	60838	279.943946995	32.1710416381	15.061	13.328	13.792	10.922	15.947	15.578	15.237	14.404	14.178	12.954	11.729	10.899	14.984	13.325	13.704	10.912	15.91	15.59	15.277	14.398	14.169	12.947	11.724	10.892	16.389	16.929	15.135	14.5	19.472	19.389	18.96	18.198	17.848	16.746	15.403	14.528	0.01	0.002	0.005	0.001	0.034	0.03	0.022	0.009	0.007	0.003	0.001	0.001	0.016	0.003	0.008	0.002	0.051	0.047	0.035	0.014	0.011	0.004	0.002	0.001	0.006	0.009	0.004	0.007	0.153	0.175	0.12	0.055	0.038	0.017	0.007	0.007	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2.1677872250072935e-08	0.7767786065096033	0.22322137181252447
66561	11439	198.956000052	43.5751248308	19.178	19.611	19.704	19.124	19.57	20.527	20.19	19.978	19.835	19.603	17.643	18.367	19.137	19.54	19.731	18.971	19.553	20.559	20.064	20.095	19.987	19.802	17.594	18.431	19.186	19.652	19.74	19.112	19.784	20.499	20.118	19.908	19.919	19.65	17.671	18.476	0.051	0.075	0.113	0.115	0.163	0.406	0.299	0.192	0.164	0.139	0.027	0.077	0.064	0.091	0.154	0.134	0.212	0.555	0.352	0.28	0.249	0.22	0.032	0.108	0.045	0.069	0.102	0.099	0.174	0.346	0.245	0.158	0.156	0.128	0.025	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016221781985427258	0.8002602879653132	0.18351793004925948
74432	23458	344.072999673	32.5557318866	13.008	12.823	12.577	11.165	15.339	14.995	14.641	13.79	13.483	12.422	11.284	10.719	13.008	12.823	12.577	11.165	15.339	14.995	14.641	13.79	13.483	12.422	11.284	10.719	14.945	15.468	14.24	13.583	18.086	18.136	17.556	16.831	16.47	15.382	14.064	13.494	0.002	0.001	0.002	0.001	0.021	0.017	0.012	0.005	0.004	0.002	0.001	0.001	0.002	0.001	0.002	0.001	0.021	0.017	0.012	0.005	0.004	0.002	0.001	0.001	0.003	0.003	0.002	0.004	0.047	0.053	0.035	0.017	0.014	0.007	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1.9287989886934974e-07	0.856744329531028	0.14325547758907306
74624	20975	337.647265751	33.8335952278	18.749	19.071	18.07	18.001	18.139	19.826	18.529	19.775	19.074	19.387	17.526	18.373	19.119	19.579	18.244	18.269	17.748	18.796	18.139	99.0	19.829	99.0	17.631	19.422	19.596	19.849	19.275	19.069	19.663	19.805	20.247	20.45	19.987	20.483	18.585	19.151	0.193	0.236	0.149	0.264	0.242	1.155	0.348	0.868	0.449	0.649	0.119	0.316	0.391	0.525	0.25	0.483	0.227	0.603	0.328	99.0	1.234	99.0	0.184	1.179	0.062	0.078	0.066	0.1	0.169	0.197	0.286	0.273	0.172	0.274	0.053	0.095	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.027813524135217992	0.8141910432400716	0.1579954326247104
