Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
68000	20429	235.588728194	50.0956190013	3.5	3.5	12.917	13.012	12.066	11.829	15.005	14.808	14.497	13.658	13.427	12.556	11.992	11.702	12.917	13.012	12.066	11.829	15.005	14.808	14.497	13.658	13.427	12.556	11.992	11.702	13.569	13.356	12.473	12.139	15.3	15.09	14.771	13.926	13.708	12.824	12.263	11.946	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	0.005	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.030008189210256987	0.7888845330371386	0.1811072777526044
68000	21250	236.414365778	50.5282555625	3.5	3.5	12.246	12.472	11.946	11.139	14.584	14.414	13.999	13.106	12.767	11.925	11.385	11.069	12.246	12.472	11.946	11.139	14.584	14.414	13.999	13.106	12.767	11.925	11.385	11.069	13.149	13.594	13.099	12.325	15.63	15.455	15.044	14.15	13.806	12.958	12.45	12.15	0.001	0.001	0.001	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.007	0.007	0.005	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.07403057084750014	0.7318516641826538	0.19411776496984604
68000	25897	236.08951204	50.3261469575	3.5	3.5	13.417	12.973	12.062	11.826	14.908	14.836	14.433	13.608	13.36	12.621	11.983	11.73	13.417	12.973	12.062	11.826	14.908	14.836	14.433	13.608	13.36	12.621	11.983	11.73	13.765	13.161	12.299	12.04	15.089	15.019	14.592	13.771	13.534	12.784	12.142	11.894	0.001	0.001	0.001	0.001	0.011	0.011	0.007	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.011	0.011	0.007	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0350098906368798	0.7731537192669496	0.1918363900961706
71895	12592	11.0731541533	3.75299639633	3.96000004	3.5	18.605	19.923	17.306	16.751	23.107	21.415	22.366	21.835	20.89	19.456	16.858	16.874	18.604	19.929	17.292	16.761	99.0	21.109	22.039	21.914	20.915	19.505	16.841	16.875	18.607	19.948	17.311	16.758	25.911	21.94	22.024	21.915	20.899	19.456	16.86	16.883	0.03	0.077	0.017	0.018	5.645	1.061	2.352	1.107	0.454	0.115	0.014	0.028	0.034	0.086	0.019	0.02	99.0	0.896	1.953	1.337	0.52	0.134	0.015	0.031	0.029	0.075	0.017	0.017	71.387	1.65	1.645	1.142	0.438	0.11	0.014	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.538491357549505e-06	0.996280091387182	0.0037163701214605687
71895	16989	10.5103175057	3.46496758808	4.61999989	4.02393341	13.435	11.005	12.957	12.408	12.746	12.611	12.235	11.386	11.062	10.336	9.889	10.328	13.405	11.002	12.941	12.391	12.739	12.606	12.231	11.383	11.059	10.334	9.888	10.326	15.256	15.666	14.989	14.717	18.448	18.099	17.702	16.743	16.376	15.405	14.611	14.288	0.003	0.001	0.004	0.004	0.005	0.004	0.003	0.001	0.001	0.001	0.0	0.001	0.004	0.001	0.004	0.005	0.006	0.004	0.003	0.001	0.001	0.001	0.0	0.001	0.004	0.004	0.004	0.004	0.079	0.054	0.038	0.016	0.012	0.007	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0455511057121954	0.8048904165506805	0.14955847773712408
68926	5115	194.301718999	55.0824137969	10.5600004	6.65297508	18.222	19.11	17.372	16.106	99.0	18.35	18.219	20.879	19.26	17.094	16.381	16.348	17.601	18.504	16.528	15.279	20.233	17.223	17.402	19.307	19.299	16.257	15.525	15.541	19.227	20.118	18.772	18.422	22.41	19.719	19.977	22.679	23.408	19.253	18.473	18.278	0.067	0.109	0.077	0.076	99.0	0.307	0.264	1.278	0.309	0.126	0.067	0.084	0.06	0.095	0.055	0.054	1.694	0.159	0.188	0.55	0.567	0.085	0.046	0.06	0.046	0.073	0.074	0.175	99.0	0.337	0.364	99.0	99.0	0.312	0.134	0.175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9.996068087621356e-05	0.6935984292599872	0.3063016100591366
68926	8966	194.308955208	55.3090202794	10.5600004	7.69025564	18.56	19.64	18.157	16.167	18.546	17.502	17.539	18.603	20.047	16.343	16.67	15.682	18.224	19.078	17.841	15.504	18.174	16.798	16.939	18.074	18.854	15.716	16.049	15.201	19.841	21.22	19.353	18.5	20.66	22.2	20.422	21.82	21.368	19.472	19.047	18.195	0.092	0.173	0.157	0.082	0.278	0.143	0.141	0.242	0.905	0.065	0.09	0.048	0.102	0.157	0.177	0.064	0.261	0.104	0.119	0.196	0.402	0.049	0.073	0.042	0.064	0.16	0.103	0.144	0.604	2.307	0.448	1.507	0.963	0.236	0.167	0.099	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0.0010753813453446036	0.655114375546961	0.3438102431076943
68926	9861	194.315630918	55.3495506778	10.5600004	7.72674131	16.81	17.801	15.948	14.64	18.002	16.726	16.53	18.54	18.71	15.205	14.616	14.58	16.297	17.321	15.352	14.086	17.348	15.93	16.018	18.045	17.86	14.62	13.992	14.001	19.833	20.16	19.507	18.725	22.822	20.027	20.279	23.306	23.135	19.174	18.709	18.137	0.042	0.075	0.047	0.043	0.291	0.136	0.119	0.37	0.448	0.044	0.028	0.034	0.037	0.066	0.037	0.036	0.221	0.088	0.1	0.329	0.289	0.035	0.022	0.028	0.079	0.076	0.146	0.25	99.0	0.464	0.493	99.0	99.0	0.296	0.173	0.156	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.00035549868013975045	0.6323471230693711	0.3672973782504891
68926	11167	194.315988283	55.4240887622	10.5600004	7.30382967	16.956	18.27	16.306	15.128	18.918	16.931	16.746	19.465	18.555	15.794	15.112	15.265	16.282	17.636	15.528	14.47	18.498	16.112	16.106	19.285	17.714	15.059	14.397	14.582	19.249	20.352	18.77	18.274	21.743	20.073	19.753	22.482	20.694	18.986	18.404	18.354	0.036	0.087	0.049	0.052	0.556	0.135	0.112	0.741	0.332	0.062	0.035	0.052	0.029	0.071	0.035	0.041	0.54	0.088	0.089	0.904	0.221	0.044	0.026	0.039	0.038	0.073	0.061	0.124	1.769	0.356	0.242	2.547	0.531	0.175	0.097	0.132	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.0003222932557375786	0.6503301442864918	0.3493475624577706
68926	11357	194.320585735	55.4408961831	10.5600004	6.77813339	18.791	19.502	18.085	16.795	24.167	19.605	17.662	99.0	20.02	17.195	16.561	16.722	18.206	18.789	17.243	15.92	18.781	17.89	17.071	19.984	20.255	16.336	15.732	15.796	19.766	20.654	19.025	19.042	22.821	21.083	20.175	23.218	23.149	18.807	18.681	18.135	0.096	0.141	0.126	0.118	15.472	0.832	0.136	99.0	0.227	0.118	0.067	0.106	0.084	0.107	0.086	0.078	0.288	0.244	0.114	0.646	0.874	0.077	0.046	0.066	0.082	0.155	0.109	0.367	99.0	1.377	0.514	99.0	99.0	0.225	0.192	0.157	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.00020639880935604358	0.7515138880791777	0.24827971311146607
68926	13580	194.103493172	55.570033811	4.61999989	3.63414383	19.72	20.707	19.259	18.702	22.948	21.769	22.421	22.015	20.923	19.683	18.824	19.467	19.683	20.765	19.264	18.397	23.482	24.094	21.087	21.474	20.987	19.167	18.698	19.073	19.771	20.785	19.266	18.745	21.664	22.986	22.126	22.276	21.028	20.305	19.032	19.33	0.068	0.126	0.112	0.212	3.679	1.856	3.42	1.285	0.462	0.345	0.164	0.37	0.083	0.169	0.143	0.205	7.66	20.069	1.277	0.993	0.624	0.273	0.186	0.329	0.057	0.108	0.09	0.174	0.901	4.53	2.068	1.302	0.406	0.485	0.158	0.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067916551803529485	0.7632753052234793	0.22993303959616762
68926	14448	193.933866279	55.6168877596	5.27999973	3.5	19.859	20.881	19.34	19.139	22.132	20.405	22.224	21.233	24.066	21.815	19.092	19.16	19.846	20.515	19.387	19.499	22.699	20.279	21.074	20.844	22.775	21.751	19.036	19.063	19.975	20.863	19.472	18.916	22.575	20.53	24.218	21.456	21.707	21.686	19.292	19.575	0.077	0.148	0.121	0.32	1.738	0.53	2.863	0.634	8.385	2.479	0.21	0.283	0.116	0.161	0.192	0.683	4.453	0.714	1.509	0.67	3.889	3.548	0.305	0.394	0.067	0.115	0.107	0.203	2.046	0.466	14.03	0.613	0.75	1.718	0.197	0.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012528749922328848	0.7850394859773702	0.2137076390303969
68926	17555	194.350537252	56.1356017111	10.5600004	6.40750742	18.429	18.922	17.664	16.344	21.081	18.699	19.063	20.229	19.688	17.337	16.669	18.073	17.689	18.215	16.777	15.344	18.724	17.586	18.469	19.05	19.267	16.341	15.743	17.271	19.477	20.285	18.936	18.32	22.881	20.415	21.561	23.027	23.241	19.2	18.645	19.056	0.079	0.093	0.096	0.087	1.006	0.375	0.538	0.25	0.204	0.154	0.082	0.416	0.063	0.072	0.066	0.054	0.31	0.2	0.473	0.34	0.438	0.091	0.054	0.298	0.074	0.105	0.112	0.201	99.0	0.74	1.97	99.0	99.0	0.326	0.195	0.365	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00014608642074679862	0.817959405060798	0.18189450851845515
68926	17845	194.344699321	56.1227076939	10.5600004	8.38534641	17.437	18.135	16.507	15.327	18.622	19.734	18.81	18.046	19.662	16.338	15.589	16.876	17.053	17.693	16.032	14.861	17.872	18.336	18.5	17.78	19.088	15.891	15.191	16.43	19.738	20.247	19.507	18.419	21.043	22.789	21.13	20.68	20.372	19.447	18.572	20.079	0.047	0.064	0.048	0.051	0.35	1.391	0.618	0.181	0.798	0.083	0.044	0.183	0.043	0.054	0.04	0.042	0.219	0.478	0.588	0.172	0.576	0.068	0.039	0.152	0.06	0.076	0.12	0.133	0.872	3.811	0.857	0.544	0.407	0.245	0.108	0.596	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0.07468848500197249	0.5089923752284191	0.4163191397696084
68926	18409	193.630894059	56.1039624181	3.96000004	3.5	19.981	21.094	19.17	19.132	22.321	22.719	99.0	20.833	21.827	22.857	19.293	19.103	19.946	21.128	19.192	19.1	22.121	21.817	22.344	21.037	21.982	99.0	19.152	19.296	19.959	21.151	19.182	19.086	22.61	21.929	23.036	20.914	22.357	25.627	19.202	19.344	0.062	0.128	0.074	0.222	1.561	2.994	99.0	0.354	0.861	4.504	0.175	0.19	0.067	0.148	0.084	0.242	1.449	1.464	2.485	0.474	1.103	99.0	0.173	0.254	0.067	0.151	0.083	0.238	2.263	1.612	4.67	0.424	1.567	64.466	0.18	0.264	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0.0007591779097181888	0.7770532915868784	0.22218753050340348
73552	4326	331.778321112	16.6434018909	5.27999973	3.5	19.093	19.513	18.763	18.581	21.137	20.343	20.31	19.776	20.132	19.257	17.535	18.529	19.07	19.26	18.707	18.431	20.223	20.788	19.997	20.737	20.552	19.196	17.706	18.372	19.325	19.921	18.986	18.759	24.362	20.591	21.158	20.049	20.378	19.478	17.489	18.694	0.07	0.109	0.06	0.117	1.202	0.584	0.573	0.246	0.373	0.158	0.035	0.137	0.104	0.131	0.087	0.156	0.782	1.33	0.646	0.893	0.83	0.226	0.059	0.18	0.055	0.1	0.046	0.085	14.352	0.455	0.776	0.199	0.29	0.122	0.024	0.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006598805491242197	0.8092994231395231	0.18410177136923486
63164	15874	127.960772503	32.0640844269	3.5	3.5	19.839	21.001	19.117	18.632	22.565	23.091	21.913	21.353	22.066	20.812	19.227	18.808	19.839	21.001	19.117	18.632	22.565	23.091	21.913	21.353	22.066	20.812	19.227	18.808	19.854	20.888	18.884	18.608	21.991	22.591	22.388	21.495	22.373	20.713	19.057	18.775	0.115	0.239	0.139	0.101	1.795	2.994	0.996	0.627	1.161	0.401	0.111	0.112	0.115	0.239	0.139	0.101	1.795	2.994	0.996	0.627	1.161	0.401	0.111	0.112	0.141	0.262	0.136	0.119	1.303	2.318	1.896	0.875	1.882	0.45	0.115	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007637696987217533	0.8629401188689263	0.13629611143235199
73552	15715	332.272133716	17.0931606388	4.61999989	3.5	19.154	20.206	18.692	18.341	20.158	24.371	22.643	20.973	21.363	19.75	18.531	18.313	19.127	20.263	18.679	18.429	20.148	23.266	22.202	20.58	20.711	19.827	18.462	18.229	19.154	20.191	18.726	18.364	20.497	22.547	21.831	21.129	21.534	19.848	18.535	18.395	0.051	0.144	0.039	0.064	0.34	16.447	3.348	0.507	0.79	0.173	0.057	0.077	0.065	0.198	0.05	0.091	0.445	7.846	2.958	0.465	0.574	0.244	0.069	0.094	0.046	0.126	0.036	0.058	0.413	2.721	1.405	0.52	0.819	0.169	0.052	0.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013474873010818207	0.7279590879566663	0.25856603903251535
73552	21761	331.781379991	17.318587734	6.59999943	4.17020273	18.907	19.79	18.457	18.085	27.794	20.784	21.239	22.247	20.371	19.592	18.249	18.131	18.768	20.075	18.475	17.968	21.446	21.725	99.0	99.0	19.865	19.565	18.056	18.274	19.072	20.016	18.659	18.216	22.995	21.809	20.876	21.48	21.07	19.878	18.398	18.226	0.061	0.145	0.047	0.077	561.868	0.886	1.351	2.396	0.47	0.22	0.064	0.099	0.086	0.303	0.078	0.112	2.613	3.397	99.0	99.0	0.475	0.345	0.084	0.181	0.043	0.106	0.034	0.051	3.959	1.332	0.574	0.692	0.525	0.169	0.046	0.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010357021722716944	0.8679930796821649	0.13097121814556345
63644	9767	134.194642015	33.104166222	3.5	3.5	19.975	20.705	19.722	19.336	21.701	20.909	21.333	21.429	21.743	20.318	19.481	19.222	19.975	20.705	19.722	19.336	21.701	20.909	21.333	21.429	21.743	20.318	19.481	19.222	19.982	20.664	19.71	19.268	21.875	21.077	22.297	22.649	21.932	20.149	19.408	19.256	0.089	0.158	0.115	0.178	0.863	0.441	0.679	0.6	0.778	0.214	0.109	0.18	0.089	0.158	0.115	0.178	0.863	0.441	0.679	0.6	0.778	0.214	0.109	0.18	0.104	0.178	0.133	0.195	1.198	0.604	1.931	2.155	1.088	0.215	0.118	0.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037525233040590915	0.5798284311754113	0.4164190455205298
63644	10230	133.869414662	33.1082442409	5.27999973	5.33122683	13.133	11.614	10.86	10.721	13.543	13.353	13.053	12.263	12.053	11.239	10.817	10.547	13.133	11.614	10.86	10.721	13.544	13.353	13.053	12.263	12.053	11.239	10.817	10.547	15.905	15.557	14.245	14.375	17.031	17.105	17.039	15.984	15.738	15.088	14.774	14.282	0.002	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.006	0.005	0.003	0.005	0.024	0.026	0.025	0.012	0.01	0.007	0.006	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.010276767990662834	0.7726473531881761	0.217075878821161
63644	10244	133.867946219	33.1084686024	3.5	3.5	13.459	12.313	11.532	11.382	14.242	14.055	13.758	12.966	12.754	11.941	11.511	11.233	13.459	12.313	11.532	11.382	14.242	14.055	13.758	12.966	12.754	11.941	11.511	11.233	13.866	12.929	12.324	12.15	14.872	14.605	14.293	13.531	13.346	12.526	12.126	11.895	0.002	0.001	0.001	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.006	0.005	0.005	0.003	0.003	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.06325167062948206	0.6739604952248834	0.26278783414563456
63644	11240	134.320923923	33.1396289279	3.5	3.5	12.509	11.944	12.914	10.863	15.271	14.878	14.6	13.28	12.722	11.441	10.527	12.128	12.509	11.944	12.914	10.863	15.271	14.878	14.6	13.28	12.722	11.441	10.527	12.128	14.102	14.937	14.299	12.708	18.309	18.142	17.813	16.348	15.782	14.448	13.355	13.461	0.002	0.001	0.002	0.001	0.021	0.016	0.013	0.004	0.003	0.001	0.001	0.003	0.002	0.001	0.002	0.001	0.021	0.016	0.013	0.004	0.003	0.001	0.001	0.003	0.003	0.004	0.003	0.002	0.055	0.049	0.041	0.014	0.01	0.005	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.014253699097883647	0.9476686344182522	0.03807766648386396
63644	15335	134.133582105	33.6027918872	4.61999989	3.77583408	13.716	11.657	10.815	10.638	13.945	13.774	13.42	12.526	12.224	11.27	10.773	10.454	13.712	11.656	10.814	10.637	13.942	13.771	13.417	12.526	12.223	11.27	10.772	10.453	15.872	15.37	13.857	13.962	17.231	17.303	17.064	16.101	15.685	14.807	14.441	13.876	0.003	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.006	0.005	0.004	0.005	0.027	0.028	0.025	0.013	0.01	0.006	0.005	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0047840840403251305	0.870248956734078	0.12496695922559688
64934	4196	136.255311356	38.4037139282	6.59999943	5.858675	19.553	20.462	19.124	18.589	21.316	21.394	99.0	21.101	20.353	20.969	18.838	19.273	19.539	20.203	19.13	18.609	22.826	99.0	99.0	21.555	20.118	20.568	18.77	19.187	19.855	20.628	19.196	18.986	23.667	21.223	22.254	21.147	20.826	21.381	19.141	19.116	0.134	0.303	0.119	0.156	1.438	1.608	99.0	1.004	0.498	0.854	0.126	0.348	0.15	0.27	0.136	0.179	6.561	99.0	99.0	1.72	0.452	0.668	0.133	0.364	0.096	0.193	0.07	0.121	6.748	0.75	2.006	0.571	0.422	0.674	0.092	0.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086403225206449	0.8298705475339135	0.16926542021402197
69243	10651	132.360716191	56.8106113839	3.5	3.5	15.408	16.74	17.166	13.821	21.201	19.205	18.505	19.18	20.212	17.466	14.874	15.108	15.408	16.74	17.166	13.821	21.201	19.205	18.505	19.18	20.212	17.466	14.874	15.108	15.438	16.772	17.57	13.857	22.491	19.099	18.548	19.234	19.841	17.532	14.904	15.201	0.004	0.01	0.02	0.002	0.53	0.137	0.11	0.269	0.651	0.056	0.003	0.009	0.004	0.01	0.02	0.002	0.53	0.137	0.11	0.269	0.651	0.056	0.003	0.009	0.004	0.01	0.023	0.002	1.206	0.097	0.089	0.218	0.347	0.046	0.003	0.008	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0016951457628608599	0.9533650732426153	0.044939780994523726
70525	9359	124.868701197	70.7083064051	7.25999928	4.49236202	15.437	15.944	15.075	14.742	16.138	15.955	16.353	16.246	16.336	16.149	14.379	14.914	15.365	15.823	15.06	14.719	15.945	15.878	16.371	16.018	16.266	15.974	14.253	14.926	18.286	19.185	17.589	17.177	19.559	19.305	19.793	19.627	19.881	19.205	17.485	17.449	0.014	0.023	0.014	0.022	0.059	0.051	0.072	0.059	0.057	0.05	0.01	0.03	0.024	0.035	0.024	0.04	0.081	0.079	0.12	0.081	0.089	0.073	0.016	0.052	0.027	0.063	0.02	0.028	0.203	0.165	0.256	0.19	0.213	0.121	0.028	0.046	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0016850611228635365	0.6190504591633281	0.37926447971380844
72599	7018	29.8160917406	6.13281269984	4.61999989	4.22474003	13.403	11.114	11.866	9.678	13.688	13.554	13.121	12.078	11.629	10.674	10.011	10.059	13.393	11.112	11.863	9.677	13.686	13.554	13.115	12.077	11.628	10.673	10.01	10.059	15.642	16.204	14.687	14.429	19.101	18.776	18.78	17.489	17.08	15.912	14.884	14.485	0.004	0.001	0.002	0.001	0.012	0.01	0.007	0.003	0.002	0.001	0.001	0.001	0.004	0.001	0.002	0.001	0.013	0.01	0.007	0.003	0.002	0.001	0.001	0.001	0.004	0.006	0.004	0.004	0.134	0.099	0.1	0.031	0.021	0.009	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.002602354985605403	0.9508012552609695	0.04659638975342508
65597	8980	156.177070436	40.0740429031	10.5600004	6.51241493	13.921	11.4	13.925	11.518	13.3	13.12	12.79	11.982	11.716	10.995	10.639	11.279	13.369	10.386	14.131	10.686	12.335	12.154	11.817	10.979	10.723	9.998	9.578	10.621	15.078	14.735	14.939	13.667	16.85	16.719	16.314	15.666	15.358	14.562	14.012	13.83	0.002	0.001	0.003	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.004	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.003	0.005	0.003	0.019	0.018	0.015	0.009	0.008	0.005	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.13886438336721804	0.5544391800113863	0.30669643662139573
65597	9905	156.175104905	40.0739253078	3.5	3.5	12.786	11.064	12.748	11.051	13.023	12.854	12.527	11.674	11.421	10.687	10.241	11.107	12.786	11.064	12.748	11.051	13.023	12.854	12.527	11.674	11.421	10.687	10.241	11.107	14.187	14.445	14.936	13.32	16.664	16.497	16.161	15.331	15.044	14.192	13.647	13.917	0.002	0.001	0.003	0.001	0.004	0.004	0.003	0.002	0.001	0.001	0.001	0.002	0.002	0.001	0.003	0.001	0.004	0.004	0.003	0.002	0.001	0.001	0.001	0.002	0.003	0.003	0.004	0.002	0.017	0.016	0.013	0.007	0.006	0.004	0.004	0.004	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.2774052302138046	0.4488951997877256	0.2736995699984697
70525	13454	124.829828848	71.2953926041	3.5	3.5	19.931	21.043	18.459	17.819	22.415	24.85	21.659	21.434	21.426	20.482	19.094	17.966	19.931	21.043	18.459	17.819	22.415	24.85	21.659	21.434	21.426	20.482	19.094	17.966	19.95	21.124	18.422	17.83	21.121	23.139	21.574	21.076	21.914	20.555	19.053	17.914	0.094	0.281	0.033	0.038	2.17	21.07	1.142	0.808	0.719	0.312	0.087	0.056	0.094	0.281	0.033	0.038	2.17	21.07	1.142	0.808	0.719	0.312	0.087	0.056	0.116	0.369	0.039	0.046	0.805	5.331	1.292	0.709	1.374	0.406	0.101	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011349128735550478	0.9176237064655813	0.08226280224706306
65597	11900	156.831814382	40.7169760014	3.5	3.94012451	13.139	10.396	12.69	11.983	10.898	10.855	10.459	9.795	9.599	9.057	10.104	10.486	13.141	10.398	12.695	11.985	10.899	10.855	10.46	9.795	9.6	9.057	10.104	10.487	15.12	15.48	14.74	14.169	17.782	17.623	17.263	16.465	16.201	15.331	14.487	14.22	0.003	0.001	0.003	0.003	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.003	0.001	0.003	0.002	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.004	0.006	0.004	0.004	0.037	0.035	0.029	0.016	0.013	0.008	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.023764359612501687	0.8085490903845818	0.16768655000291652
