Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
73268	5491	343.426680858	11.2751893939	16.711	16.509	17.163	17.042	17.533	17.033	17.03	17.376	17.24	15.321	15.048	17.166	16.629	16.47	17.045	16.8	17.406	17.067	16.989	17.185	17.232	15.289	15.024	17.035	17.258	16.88	17.862	17.777	17.971	17.591	17.411	18.008	17.712	15.607	15.39	18.033	0.018	0.016	0.037	0.063	0.079	0.05	0.049	0.056	0.05	0.01	0.008	0.09	0.023	0.02	0.048	0.073	0.099	0.072	0.067	0.066	0.07	0.012	0.01	0.115	0.012	0.011	0.026	0.043	0.047	0.035	0.031	0.04	0.033	0.008	0.007	0.07	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.6105434060068724	0.22367334299780467	0.16578325099532293
70466	9220	184.043068903	69.5575174471	17.841	17.482	18.046	17.325	17.034	17.237	17.252	17.185	16.949	17.945	16.019	17.507	18.344	17.596	18.21	17.064	16.809	17.166	16.653	17.328	16.683	18.506	16.127	17.148	18.609	18.427	18.872	18.992	18.731	18.454	18.704	18.851	18.77	18.925	17.212	18.83	0.192	0.146	0.276	0.307	0.195	0.27	0.255	0.214	0.157	0.455	0.064	0.481	0.414	0.214	0.438	0.322	0.202	0.334	0.191	0.319	0.162	0.995	0.095	0.463	0.031	0.031	0.044	0.112	0.089	0.072	0.089	0.089	0.074	0.1	0.019	0.117	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.779763645859664	0.1871367530413858	0.03309960109895029
70466	18549	184.115994969	69.4120038902	18.925	18.788	19.974	19.661	19.065	18.506	18.979	19.326	19.379	20.352	16.973	20.026	19.045	19.119	20.155	19.929	18.978	18.693	19.292	19.445	19.93	20.403	16.982	19.656	18.717	18.632	19.448	19.232	18.889	18.504	18.934	19.083	19.174	19.693	16.981	19.481	0.047	0.049	0.138	0.238	0.136	0.086	0.129	0.155	0.145	0.356	0.018	0.404	0.085	0.106	0.272	0.509	0.203	0.164	0.278	0.282	0.395	0.618	0.026	0.481	0.031	0.034	0.067	0.127	0.095	0.07	0.101	0.1	0.097	0.156	0.015	0.194	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9878493814311692	0.01210884543372106	4.177313510980547e-05
71787	12645	27.5507216201	2.31488421196	17.173	17.448	18.17	17.48	17.441	17.627	17.454	17.292	19.062	17.303	16.414	16.947	17.183	17.341	19.616	17.142	17.21	17.963	17.27	17.36	19.508	17.411	16.393	16.948	18.868	18.877	19.344	19.319	19.177	18.828	19.025	19.075	19.198	18.361	17.645	19.386	0.072	0.086	0.294	0.314	0.187	0.217	0.189	0.131	0.677	0.132	0.062	0.231	0.096	0.101	1.487	0.304	0.198	0.381	0.207	0.181	1.329	0.19	0.079	0.305	0.043	0.043	0.097	0.194	0.116	0.088	0.105	0.09	0.099	0.048	0.028	0.25	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.4744878070873154	0.2034872632361567	0.32202492967652796
67905	25070	284.833521439	48.4656040554	14.719	13.931	16.03	15.796	14.893	14.422	15.297	16.207	15.63	16.733	12.496	16.129	14.719	13.937	15.993	15.893	14.824	14.433	15.213	16.188	15.62	16.685	12.496	16.058	17.982	17.035	19.33	19.16	18.265	17.804	18.575	19.508	18.81	20.056	15.719	19.584	0.01	0.005	0.042	0.072	0.027	0.019	0.041	0.07	0.037	0.108	0.003	0.103	0.017	0.008	0.071	0.138	0.039	0.029	0.059	0.108	0.058	0.171	0.004	0.161	0.02	0.013	0.071	0.133	0.069	0.052	0.095	0.155	0.079	0.22	0.009	0.227	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9999405605014077	5.943942532422558e-05	7.326818217169198e-11
69221	9002	106.20610262	56.5146615822	18.212	18.323	18.835	18.681	20.441	18.297	19.19	18.471	18.83	18.443	16.719	18.881	99.0	21.791	99.0	99.0	99.0	19.589	99.0	20.403	99.0	99.0	17.373	99.0	18.642	18.644	19.192	19.053	19.498	18.46	19.264	19.101	19.191	18.533	16.893	19.353	0.038	0.044	0.082	0.173	0.667	0.099	0.227	0.094	0.129	0.089	0.02	0.253	99.0	1.26	99.0	99.0	99.0	0.364	99.0	0.633	99.0	99.0	0.043	99.0	0.03	0.034	0.057	0.122	0.15	0.064	0.129	0.09	0.096	0.053	0.015	0.197	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.8551700739442176	0.14064151601606406	0.004188410039718324
70525	9777	124.70775403	70.7471772852	17.236	17.265	17.958	18.147	17.769	17.367	18.081	17.914	17.425	17.889	15.485	17.787	17.261	17.307	17.903	18.091	17.86	17.35	17.859	17.912	17.512	17.867	15.515	17.932	17.822	17.754	18.774	18.755	18.195	17.988	18.214	18.567	18.225	18.671	15.934	18.681	0.04	0.043	0.104	0.261	0.152	0.108	0.206	0.157	0.088	0.141	0.016	0.228	0.035	0.039	0.084	0.21	0.142	0.092	0.145	0.135	0.083	0.119	0.014	0.223	0.017	0.018	0.052	0.104	0.06	0.052	0.063	0.073	0.048	0.073	0.008	0.127	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.9917036174181496	0.008278142563106931	1.8240018743296413e-05
64235	10908	183.758085621	35.9653876467	16.809	16.752	17.051	17.023	16.941	16.404	16.854	17.001	17.02	16.935	15.439	17.115	16.732	16.677	16.999	16.828	17.091	16.346	16.785	16.911	16.939	16.864	15.384	17.007	17.413	17.29	17.76	17.728	17.425	17.084	17.411	17.562	17.469	17.456	16.07	17.827	0.017	0.016	0.026	0.054	0.051	0.03	0.043	0.045	0.043	0.041	0.01	0.072	0.023	0.022	0.037	0.068	0.085	0.041	0.059	0.061	0.059	0.056	0.013	0.097	0.011	0.011	0.018	0.036	0.031	0.024	0.029	0.029	0.026	0.026	0.009	0.048	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.8582947343944904	0.10907639113778882	0.03262887446772067
64235	12290	183.912708236	36.3272392141	9.795	10.139	9.654	9.534	10.955	10.59	10.644	10.406	10.347	10.102	9.43	9.566	9.739	10.071	9.597	9.482	10.8	10.459	10.55	10.313	10.264	10.03	9.377	9.48	15.225	15.225	15.387	15.311	15.421	15.206	15.368	15.335	15.339	15.43	14.277	15.421	0.001	0.001	0.001	0.002	0.005	0.004	0.004	0.003	0.003	0.002	0.001	0.003	0.003	0.003	0.004	0.006	0.009	0.008	0.009	0.007	0.007	0.005	0.003	0.007	0.003	0.003	0.004	0.006	0.009	0.008	0.009	0.007	0.007	0.007	0.004	0.008	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.3893609115453138	0.3357313408738453	0.27490774758084097
69286	18169	163.657726018	56.9889913338	16.147	16.352	16.383	15.758	16.251	16.092	16.466	16.804	16.583	15.859	15.05	16.079	16.436	16.537	16.752	16.272	16.605	16.281	16.811	16.926	16.747	16.127	15.176	16.562	16.773	16.895	17.073	16.985	17.173	16.707	17.089	17.08	17.069	16.415	15.449	17.16	0.03	0.039	0.045	0.06	0.093	0.078	0.107	0.135	0.096	0.05	0.022	0.093	0.019	0.022	0.029	0.043	0.063	0.046	0.072	0.072	0.054	0.031	0.012	0.066	0.007	0.008	0.01	0.018	0.028	0.02	0.026	0.021	0.02	0.012	0.006	0.026	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.442330387513116	0.3376979925185816	0.21997161996830247
