Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
74336	26845	330.001696343	32.5302999817	17.569	15.187	17.972	14.485	18.317	16.304	16.22	18.478	18.242	18.178	14.659	17.311	17.483	15.08	17.837	14.4	18.14	16.201	16.099	18.437	18.249	18.218	14.586	17.208	18.176	17.17	18.765	16.565	18.764	18.279	18.158	19.282	19.062	19.465	16.802	18.395	0.056	0.008	0.12	0.009	0.206	0.036	0.033	0.203	0.166	0.158	0.01	0.153	0.061	0.008	0.13	0.01	0.207	0.037	0.035	0.229	0.199	0.193	0.01	0.164	0.041	0.022	0.095	0.025	0.136	0.094	0.084	0.176	0.146	0.203	0.028	0.16	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0.6388606153717802	0.3610862474175938	5.313721062597354e-05
74336	44684	330.00242034	33.0698533648	16.925	17.504	19.364	16.648	20.363	19.154	18.643	18.194	19.109	17.454	16.819	19.675	16.952	17.559	19.459	16.707	20.771	19.08	18.772	18.239	19.037	17.457	16.874	20.324	16.944	17.465	19.42	16.646	20.662	19.039	18.643	18.166	19.018	17.445	16.814	19.949	0.017	0.026	0.157	0.028	0.542	0.188	0.125	0.074	0.157	0.042	0.027	0.42	0.016	0.025	0.141	0.026	0.663	0.151	0.121	0.068	0.127	0.038	0.026	0.551	0.017	0.025	0.164	0.028	0.697	0.166	0.123	0.071	0.143	0.041	0.027	0.52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7820702806575551	0.2178376065808832	9.21127615617216e-05
70063	24151	114.205796131	65.6878349645	18.416	18.201	18.821	18.726	17.839	17.563	18.344	18.299	18.388	18.721	16.691	19.0	18.335	18.141	18.716	19.068	17.897	17.498	18.124	18.23	18.288	18.74	16.623	19.044	18.866	18.768	19.547	19.403	18.725	18.352	19.012	19.043	19.085	19.434	17.095	19.878	0.066	0.061	0.11	0.246	0.09	0.075	0.151	0.114	0.118	0.167	0.026	0.367	0.078	0.073	0.128	0.43	0.119	0.088	0.154	0.134	0.135	0.213	0.031	0.485	0.033	0.036	0.064	0.138	0.07	0.056	0.094	0.077	0.075	0.104	0.016	0.253	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9950930176688998	0.004862089398604775	4.489293249546275e-05
70063	24332	114.242819285	65.6850327347	19.049	19.145	19.329	19.0	19.167	18.948	18.481	20.215	19.644	19.457	17.913	18.551	18.975	19.026	19.067	18.857	18.635	18.619	18.512	19.748	20.917	19.33	17.862	18.457	19.898	20.046	20.723	20.678	20.408	19.695	19.941	20.706	20.076	20.589	18.662	20.542	0.108	0.133	0.16	0.29	0.278	0.244	0.157	0.608	0.342	0.3	0.072	0.223	0.165	0.191	0.209	0.416	0.27	0.282	0.253	0.625	1.757	0.426	0.11	0.33	0.077	0.101	0.179	0.424	0.29	0.165	0.203	0.316	0.17	0.28	0.05	0.445	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9561356314988902	0.04242625119753291	0.0014381173035767187
70063	24392	113.926810807	65.5989540273	13.679	10.048	12.086	12.591	11.345	11.156	10.865	10.12	9.969	9.438	9.213	10.531	14.768	10.067	12.339	13.28	11.359	11.179	10.859	10.129	9.977	9.443	9.231	10.566	19.856	19.553	20.092	19.861	19.385	19.411	19.337	19.613	19.55	19.511	19.047	20.591	0.044	0.002	0.014	0.045	0.006	0.004	0.004	0.002	0.002	0.001	0.002	0.006	0.196	0.002	0.029	0.139	0.01	0.005	0.005	0.002	0.003	0.002	0.002	0.011	0.077	0.068	0.104	0.209	0.123	0.134	0.125	0.126	0.112	0.112	0.072	0.483	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5978017461364674	0.06374780944867764	0.338450444414855
70063	24692	114.236531125	65.6644227241	17.491	17.366	17.975	19.393	17.64	18.021	17.443	17.442	17.826	18.093	16.166	17.537	17.744	17.311	18.361	99.0	17.641	22.247	17.255	17.056	18.471	18.045	16.113	17.375	18.99	19.125	19.244	19.149	18.945	18.811	18.956	19.275	19.091	19.433	17.862	19.203	0.068	0.065	0.125	1.09	0.166	0.246	0.143	0.113	0.158	0.211	0.037	0.222	0.134	0.094	0.286	99.0	0.246	17.507	0.176	0.117	0.429	0.304	0.054	0.295	0.037	0.048	0.05	0.11	0.084	0.083	0.09	0.094	0.076	0.105	0.029	0.137	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.6415522892338457	0.2616226733648481	0.09682503740130631
70063	24922	114.262511038	65.6696388524	19.547	19.599	20.669	20.195	19.655	19.294	19.988	19.942	20.153	20.267	17.717	21.116	19.558	19.593	20.607	20.07	19.637	19.347	19.841	19.932	20.234	20.277	17.716	21.261	19.577	19.608	20.483	20.269	19.66	19.377	19.797	19.995	20.122	20.192	17.749	20.915	0.07	0.085	0.217	0.348	0.186	0.146	0.266	0.199	0.227	0.261	0.028	0.958	0.068	0.081	0.195	0.296	0.175	0.146	0.222	0.189	0.234	0.252	0.027	1.045	0.06	0.071	0.15	0.306	0.156	0.132	0.187	0.174	0.183	0.203	0.025	0.654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9968276652464091	0.0031610997485842893	1.1235005006731119e-05
70063	25289	113.879142574	65.6437701575	18.058	17.997	18.435	99.0	17.774	17.318	17.981	18.149	18.095	18.228	16.541	18.141	18.053	18.031	18.504	21.628	17.713	17.409	17.947	18.317	18.149	18.252	16.57	18.369	18.661	18.752	19.132	19.356	18.497	18.221	18.921	18.797	18.839	18.951	17.232	19.161	0.081	0.084	0.133	99.0	0.138	0.095	0.174	0.161	0.148	0.175	0.038	0.28	0.067	0.072	0.117	5.043	0.11	0.088	0.143	0.159	0.131	0.151	0.033	0.288	0.027	0.035	0.044	0.132	0.057	0.049	0.086	0.062	0.061	0.069	0.017	0.132	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9385570969016725	0.05103492413455133	0.010407978963775976
70063	25592	113.876357812	65.6443585732	18.705	18.846	19.838	19.488	18.435	17.737	18.818	19.952	18.736	22.233	16.898	20.358	18.653	18.69	19.792	20.092	18.14	17.522	18.783	19.989	18.876	21.586	16.882	19.038	19.106	19.171	20.172	19.616	18.961	18.559	19.321	19.829	19.36	20.103	17.421	20.407	0.087	0.11	0.281	0.5	0.155	0.087	0.232	0.521	0.162	4.248	0.032	1.292	0.109	0.124	0.357	1.146	0.153	0.092	0.289	0.694	0.239	3.037	0.041	0.501	0.04	0.049	0.112	0.167	0.084	0.065	0.121	0.151	0.093	0.188	0.02	0.409	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9986136598029631	0.0013847511005010687	1.5890965357888485e-06
70063	26154	114.084343469	65.5702953124	19.739	19.333	20.964	99.0	19.491	17.977	18.741	20.945	18.773	19.822	17.739	18.349	20.55	20.325	21.626	99.0	18.786	17.846	19.271	99.0	18.619	99.0	18.119	17.566	19.863	20.184	20.431	20.213	19.681	19.397	20.01	20.494	20.393	21.03	18.518	20.349	0.41	0.307	1.485	99.0	0.717	0.187	0.375	2.263	0.296	0.815	0.121	0.364	1.156	1.008	3.696	99.0	0.486	0.213	0.787	99.0	0.335	99.0	0.228	0.234	0.078	0.118	0.143	0.289	0.156	0.134	0.226	0.276	0.234	0.438	0.046	0.389	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9518087219711361	0.0475479662661319	0.000643311762732039
