Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
74839	18670	0.628058236536	35.3832540417	14.046	12.057	13.501	10.416	14.887	14.72	14.241	13.154	12.614	11.479	10.729	10.243	14.021	12.054	13.472	10.412	14.866	14.697	14.234	13.152	12.604	11.477	10.728	10.241	15.633	16.296	15.388	14.454	19.869	19.389	19.167	17.751	17.244	15.886	15.026	14.56	0.005	0.001	0.004	0.001	0.022	0.019	0.012	0.004	0.003	0.001	0.001	0.001	0.006	0.001	0.005	0.001	0.028	0.023	0.015	0.005	0.003	0.001	0.001	0.001	0.003	0.005	0.004	0.003	0.228	0.154	0.124	0.031	0.02	0.008	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	6.37447926148252e-08	0.8817728870980575	0.11822704915714977
74839	21093	0.998591967141	35.8971711972	12.55	11.835	13.46	11.115	13.798	13.591	13.336	12.357	12.076	11.228	10.697	10.249	12.55	11.835	13.46	11.115	13.798	13.591	13.336	12.357	12.076	11.228	10.697	10.249	15.873	16.218	15.312	14.623	18.733	18.435	18.345	17.217	16.926	15.814	15.125	14.735	0.002	0.001	0.005	0.001	0.01	0.008	0.007	0.003	0.002	0.001	0.001	0.001	0.002	0.001	0.005	0.001	0.01	0.008	0.007	0.003	0.002	0.001	0.001	0.001	0.004	0.005	0.004	0.004	0.08	0.065	0.061	0.02	0.016	0.007	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	7.078199599625216e-07	0.5189717925281877	0.4810274996518525
74839	21863	0.998667185591	35.8978616729	12.036	11.135	15.02	10.563	13.106	12.891	12.626	11.633	11.364	10.521	10.001	9.566	12.405	12.393	15.988	12.141	15.055	14.786	14.654	13.427	13.192	12.117	11.406	11.006	15.631	16.135	16.779	14.733	18.738	18.259	18.098	16.823	16.721	15.507	15.007	14.442	0.001	0.0	0.006	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.008	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.006	0.007	0.011	0.004	0.084	0.059	0.051	0.016	0.015	0.007	0.006	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	8.918569538480091e-06	0.5841552228065305	0.415835858623931
74839	29762	359.999361605	35.9905535645	17.746	18.304	19.565	17.536	19.28	19.597	19.496	19.059	18.704	18.082	17.683	17.526	17.737	18.273	19.562	17.541	19.203	19.514	19.294	18.973	18.742	18.049	17.648	17.477	17.768	18.347	19.73	17.539	19.523	19.528	19.498	19.104	18.698	18.118	17.691	17.552	0.026	0.042	0.139	0.054	0.262	0.353	0.325	0.183	0.13	0.07	0.047	0.072	0.028	0.046	0.165	0.06	0.277	0.369	0.306	0.192	0.152	0.077	0.05	0.078	0.024	0.04	0.14	0.049	0.3	0.304	0.297	0.174	0.118	0.067	0.044	0.068	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004343871427325745	0.6103340105565479	0.38532211801612626
67870	2	278.922904391	47.8095293734	19.03	20.147	17.073	17.299	21.281	21.487	20.876	20.383	20.112	19.774	17.642	16.763	19.079	20.186	17.657	17.389	21.332	21.632	21.032	20.357	21.262	20.028	18.124	17.408	19.112	20.677	17.142	17.336	21.306	22.131	21.055	20.798	20.485	20.518	17.76	16.799	0.105	0.295	0.024	0.124	1.976	2.528	1.494	0.709	0.531	0.375	0.061	0.054	0.089	0.247	0.032	0.108	1.667	2.32	1.379	0.555	1.219	0.38	0.075	0.078	0.076	0.319	0.02	0.086	1.351	3.085	1.168	0.696	0.5	0.494	0.049	0.041	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.4962505184785698e-08	0.7903050226023973	0.2096949624350975
70419	5806	106.82944844	68.9934237535	14.038	11.819	15.677	10.668	14.052	13.98	13.487	12.641	12.249	11.419	10.894	10.651	13.547	10.763	15.432	9.86	13.002	12.915	12.399	11.573	11.201	10.355	9.883	9.657	16.258	16.355	16.328	14.542	18.666	18.49	18.169	17.389	16.895	16.098	15.294	14.843	0.003	0.001	0.004	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.004	0.0	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.0	0.007	0.009	0.007	0.005	0.08	0.069	0.056	0.027	0.019	0.012	0.007	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	4.941500820442644e-06	0.6674899226032891	0.33250513589589037
67870	21952	278.295072426	48.5488097372	12.579	10.131	12.329	11.531	12.191	11.996	11.664	10.78	10.464	9.72	9.178	11.565	12.579	10.131	12.329	11.531	12.191	11.996	11.664	10.78	10.464	9.72	9.178	11.565	14.629	15.365	14.426	13.843	18.192	17.595	17.399	16.522	16.237	15.109	14.058	14.072	0.003	0.0	0.003	0.004	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.003	0.003	0.0	0.003	0.004	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.003	0.003	0.005	0.002	0.003	0.049	0.034	0.03	0.014	0.012	0.006	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2.9366229635467042e-06	0.9159341642588664	0.0840628991181701
67870	24919	278.20496233	48.7081101883	12.498	9.952	13.448	9.228	11.683	11.467	11.213	10.471	10.24	9.558	9.154	9.105	12.486	9.95	13.43	9.228	11.679	11.465	11.214	10.469	10.237	9.557	9.154	9.105	14.569	14.903	14.939	13.939	17.179	16.443	16.335	15.688	15.516	14.687	13.942	14.04	0.002	0.0	0.003	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.006	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.004	0.004	0.003	0.003	0.026	0.018	0.017	0.01	0.009	0.006	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.00018169247130256954	0.742221776238095	0.25759653129060245
67870	27057	276.899121267	49.2451339348	17.763	18.205	19.435	17.369	19.366	20.596	19.017	18.92	19.993	18.028	17.516	17.512	17.734	18.159	19.291	17.368	19.487	99.0	18.715	18.764	19.984	17.948	17.506	17.51	17.807	18.266	19.599	17.366	19.471	20.04	19.579	18.995	20.324	18.099	17.594	17.561	0.033	0.05	0.172	0.073	0.299	0.972	0.241	0.165	0.424	0.075	0.049	0.093	0.042	0.061	0.207	0.099	0.45	99.0	0.246	0.191	0.567	0.091	0.063	0.125	0.028	0.043	0.146	0.054	0.25	0.44	0.302	0.136	0.43	0.064	0.042	0.074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009473766522544454	0.6910250825057298	0.3080275408420157
67870	27071	278.380224288	49.2378408785	11.058	10.561	10.712	10.328	12.495	12.395	11.989	11.234	10.915	10.17	9.716	9.653	11.058	10.561	10.712	10.328	12.495	12.395	11.989	11.234	10.915	10.17	9.716	9.653	14.029	14.321	14.155	13.491	16.67	15.971	15.793	15.144	14.919	14.079	13.297	13.457	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.004	0.003	0.004	0.025	0.018	0.017	0.01	0.009	0.006	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	2	2	2	2	2	2	2	2	2	0.000127811838554517	0.708187976463657	0.2916842116977884
67870	29875	277.47606867	49.2467972936	18.367	18.21	18.532	17.167	20.21	19.467	18.225	18.014	19.777	18.131	17.387	17.734	18.167	18.118	17.897	16.545	18.838	19.731	17.178	17.426	18.431	17.685	17.185	17.302	19.065	18.82	19.549	18.216	20.422	20.027	19.684	19.412	20.119	18.972	18.182	18.515	0.087	0.076	0.129	0.102	1.059	0.568	0.193	0.119	0.574	0.126	0.068	0.19	0.117	0.108	0.118	0.092	0.466	1.125	0.116	0.108	0.263	0.132	0.088	0.203	0.072	0.064	0.136	0.112	0.563	0.424	0.325	0.191	0.339	0.123	0.066	0.165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0028065513164341727	0.5768605192730941	0.4203329294104718
62913	5279	145.452711609	29.9967036992	19.838	20.442	19.948	18.798	20.902	20.226	21.341	20.395	20.629	20.385	19.367	19.506	19.834	20.415	19.707	18.37	21.724	21.307	20.884	20.506	20.473	21.487	18.943	20.243	19.97	20.633	19.944	19.072	21.144	20.439	21.941	20.777	20.898	20.394	19.451	19.768	0.079	0.098	0.221	0.214	0.51	0.282	0.784	0.345	0.42	0.363	0.168	0.326	0.137	0.164	0.304	0.245	1.833	1.282	0.875	0.647	0.617	1.688	0.192	1.089	0.067	0.087	0.164	0.205	0.479	0.257	1.019	0.366	0.403	0.276	0.137	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009050590274263168	0.645469274567261	0.35362566640531257
62913	20743	146.324007171	31.1274727475	19.757	20.513	19.42	19.003	20.449	20.376	20.927	20.65	20.253	21.828	19.123	18.576	19.717	20.217	19.464	19.562	20.059	19.996	20.175	20.399	20.453	22.692	19.009	18.538	19.771	20.511	19.502	18.998	20.667	20.428	20.667	20.599	20.302	21.24	19.18	18.62	0.065	0.092	0.119	0.221	0.285	0.271	0.459	0.373	0.258	1.159	0.118	0.12	0.107	0.12	0.211	0.629	0.336	0.324	0.391	0.502	0.524	4.364	0.178	0.195	0.058	0.08	0.112	0.192	0.307	0.251	0.319	0.314	0.239	0.593	0.11	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007450643873548108	0.7353070541768703	0.26394788143577486
71690	11844	16.3284379673	1.89189611288	11.425	10.842	10.871	11.399	13.816	13.614	13.238	12.099	11.619	10.496	9.85	9.489	11.407	10.825	10.857	11.366	13.797	13.606	13.226	12.084	11.606	10.483	9.834	9.472	16.47	17.288	16.095	15.206	20.914	20.767	20.322	18.837	18.349	17.013	15.811	15.156	0.001	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.001	0.001	0.0	0.0	0.007	0.016	0.007	0.006	0.619	0.555	0.376	0.082	0.056	0.021	0.01	0.008	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1.059323370673321e-08	0.9279790848535027	0.07202090455326372
71690	18144	16.2756876155	2.15268990295	18.399	19.868	17.784	17.463	20.449	19.636	19.879	20.059	20.523	19.477	17.302	17.631	18.398	19.846	17.767	17.422	20.441	19.569	19.893	20.022	20.536	19.474	17.256	17.682	18.566	19.844	17.887	17.548	20.477	20.136	22.27	20.765	20.826	20.007	17.711	17.63	0.041	0.157	0.032	0.046	0.602	0.293	0.363	0.342	0.513	0.192	0.029	0.067	0.042	0.16	0.033	0.046	0.621	0.286	0.382	0.343	0.54	0.199	0.029	0.073	0.033	0.104	0.025	0.034	0.414	0.31	2.168	0.437	0.452	0.209	0.03	0.045	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	4.249024515017426e-06	0.9884094800982325	0.011586270877252326
62426	4523	258.251735	22.9210126889	17.861	18.994	17.286	16.963	21.123	21.809	20.793	20.622	19.799	18.882	17.097	17.1	17.85	19.011	17.274	16.955	21.12	21.963	20.473	20.506	19.782	18.838	17.093	17.081	18.005	19.094	17.47	17.153	21.439	21.444	21.805	20.797	19.994	19.029	17.239	17.278	0.023	0.06	0.02	0.025	0.279	0.693	0.557	0.536	0.16	0.065	0.01	0.032	0.024	0.066	0.021	0.027	0.302	0.864	0.45	0.521	0.17	0.068	0.011	0.034	0.018	0.044	0.016	0.019	0.232	0.31	0.869	0.39	0.12	0.047	0.009	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0173563110561085e-07	0.9857932054935673	0.014206492770801495
64175	6846	131.474724091	35.7259469332	19.674	20.24	19.804	19.838	20.176	19.618	20.407	20.381	20.519	20.321	19.047	20.024	19.774	20.308	19.759	19.791	20.351	19.778	20.522	20.869	20.328	20.485	19.173	19.587	19.773	20.313	19.857	19.787	20.346	19.752	20.431	20.811	20.381	20.393	19.18	19.666	0.091	0.125	0.163	0.307	0.32	0.208	0.403	0.322	0.349	0.302	0.104	0.485	0.077	0.103	0.12	0.224	0.29	0.186	0.344	0.386	0.226	0.27	0.09	0.248	0.077	0.103	0.131	0.222	0.289	0.182	0.318	0.368	0.237	0.249	0.091	0.265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03388457034170495	0.5913027797907129	0.3748126498675822
62426	24658	257.985921359	23.6425619514	17.929	18.434	17.758	17.653	19.907	19.765	19.79	19.186	18.856	18.306	17.386	17.638	17.91	18.422	17.736	17.628	19.91	19.827	19.988	19.24	18.873	18.295	17.377	17.655	17.969	18.475	17.798	17.681	19.991	19.819	19.645	19.147	18.908	18.369	17.402	17.691	0.021	0.034	0.024	0.037	0.079	0.098	0.212	0.138	0.056	0.032	0.011	0.041	0.022	0.037	0.027	0.04	0.089	0.115	0.284	0.161	0.064	0.035	0.012	0.046	0.018	0.03	0.021	0.03	0.069	0.083	0.148	0.107	0.047	0.027	0.01	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018684432115030308	0.5689189017309524	0.43089425394789715
64175	20138	131.697601427	36.6476094254	13.104	10.87	12.643	12.125	13.502	13.311	12.871	11.83	11.397	10.385	9.777	11.525	13.098	10.869	12.635	12.117	13.503	13.307	12.87	11.828	11.396	10.385	9.777	11.523	15.078	15.346	14.502	14.383	18.238	17.997	17.602	16.597	16.118	15.036	14.164	13.701	0.003	0.0	0.003	0.003	0.007	0.006	0.004	0.002	0.001	0.001	0.0	0.002	0.003	0.0	0.003	0.003	0.007	0.007	0.004	0.002	0.001	0.001	0.0	0.002	0.004	0.004	0.003	0.003	0.05	0.045	0.033	0.015	0.011	0.006	0.004	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	4.950451022248426e-07	0.5069372607530512	0.49306224420184647
71751	7379	23.0238467313	1.6820754305	19.331	20.61	19.749	19.034	99.0	20.304	99.0	21.02	20.507	21.318	19.092	18.85	19.334	20.524	19.835	18.972	99.0	20.11	22.012	20.987	20.259	21.898	19.069	18.907	19.796	20.459	19.476	18.969	22.404	20.774	21.091	21.545	20.42	20.806	19.163	19.302	0.141	0.432	0.312	0.3	99.0	0.737	99.0	1.166	0.73	1.49	0.201	0.32	0.148	0.42	0.355	0.298	99.0	0.647	3.798	1.188	0.611	2.67	0.206	0.355	0.096	0.169	0.107	0.123	2.269	0.506	0.683	0.841	0.301	0.411	0.097	0.212	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0003108625385203624	0.966145515045899	0.0335436224155805
