16613  16.256723  2.072351
16885  16.257251  2.105413
17355  16.273010  2.154941
17695  16.262790  2.168033
17943  16.258357  2.147680
17948  16.286784  2.153023
18107  16.260209  2.134188
18758  16.259995  2.144820
19796  16.252171  2.178142
23029  16.252636  2.147371
26845  330.001696  32.530300
44684  330.002420  33.069853
24151  114.205796  65.687835
24332  114.242819  65.685033
24392  113.926811  65.598954
24692  114.236531  65.664423
24922  114.262511  65.669639
25289  113.879143  65.643770
25592  113.876358  65.644359
26154  114.084343  65.570295
26451  113.965153  65.583279
26761  114.083584  65.571381
27107  113.938873  65.547902
27859  114.161316  65.526490
28962  273.185339  65.563493
1485  149.076360  68.828615
1799  148.993291  68.851235
1906  148.934645  68.864810
5491  343.426681  11.275189
8292  184.272580  69.313270
9220  184.043069  69.557517
9911  184.288039  69.340389
17057  184.210898  69.511781
17064  184.200152  69.506879
17180  184.188601  69.511408
17487  184.048279  69.481775
18549  184.115995  69.412004
17720  173.835191  30.510954
14393  281.445866  69.487064
12645  27.550722  2.314884
23712  260.528652  42.140470
25070  284.833521  48.465604
33237  283.096782  48.699210
9002  106.206103  56.514662
17643  129.440463  71.055092
9440  124.860381  70.699181
9777  124.707754  70.747177
10734  124.869491  70.714638
4813  106.541654  22.870105
17568  106.546515  23.199385
8993  29.282503  11.523506
10908  183.758086  35.965388
12290  183.912708  36.327239
16204  183.964022  36.276541
55429  106.554905  24.035978
13382  329.998360  18.411089
18169  163.657726  56.988991
34838  264.127725  35.129194
18195  285.110600  38.352006
2201  152.806806  32.621663
19240  266.820340  36.191603
10889  186.494025  33.604858
10977  186.498727  33.602315
14040  186.478946  33.595923
14286  186.391612  33.591615
15748  186.398924  33.521814
28404  333.379340  33.970875
28661  333.378939  33.969652
8523  194.007036  38.469240
12  106.158121  19.970780
15  105.757712  19.972068
23128  216.850813  51.809522
69529  278.202375  36.712240
23196  265.726386  39.001306
18072  333.451924  17.376651
15821  224.909851  44.676085
48195  280.446252  36.148521
1300  241.877771  39.518965
30030  267.218596  57.597627
21162  279.731068  78.393914
9992  261.140494  57.609155
2867  282.486405  50.677353
30023  252.947384  40.894566
12119  282.144485  35.492393
41463  282.142525  36.011656
41848  282.142901  36.010380
4302  223.067953  75.922623
69243  283.691209  36.503327
19259  332.824923  10.404080
20136  332.828585  10.913700
20140  332.828715  10.915029
20248  332.829286  10.914893
3198  37.779979  36.109436
9746  194.865740  27.636267
19571  230.325867  45.070539
4210  254.493134  39.626667
4452  254.493099  39.626556
39803  281.175204  53.097763
22701  199.173472  56.039441
10025  225.313423  52.598801
9881  36.770304  33.628269
400  108.006809  61.758922
17946  108.066720  62.706326
39712  268.193325  40.890821
13145  274.553623  38.418283
42530  274.551008  39.177684
4554  201.350081  57.819707
20793  202.385349  58.459090
19498  131.066066  41.718745
39374  283.045176  33.007042
47481  283.393295  33.033544
51786  283.400162  33.023811
30075  36.486922  37.385799
2824  20.879405  6.960254
69159  280.823389  40.897035
19941  127.907391  24.182687
29267  104.987722  44.706687
3958  139.089195  32.049326
4396  138.860136  31.398605
31101  276.100151  40.306021
3763  211.221342  53.617546
5210  211.241344  53.691023
39795  336.049581  32.889403
14415  210.614164  54.227656
15296  210.930819  54.497077
15524  210.704837  54.486621
15525  210.706991  54.484880
15544  210.700717  54.484801
15692  210.624897  54.474338
15793  210.663684  54.484693
15923  210.669990  54.479630
15925  210.948704  54.468167
15936  210.956562  54.467169
15938  210.962554  54.457230
15940  210.961635  54.460092
15941  211.211404  54.468652
15957  210.599183  54.464909
16015  210.605519  54.454592
16234  210.958026  54.464026
16284  210.615248  54.451867
16285  210.891989  54.452336
16473  211.045855  54.422678
16478  210.574443  54.375477
16481  211.046879  54.421687
16543  210.575429  54.372973
16609  210.637849  54.425338
16616  210.588127  54.363185
16639  210.591907  54.366089
16776  211.121464  54.396744
16755  211.121854  54.398040
16824  210.585040  54.360120
16909  210.635155  54.426282
17965  210.545088  54.308505
18120  211.133648  54.423812
18526  210.695002  54.419244
18800  210.597544  54.263815
18964  210.921614  54.406273
19568  210.932039  54.239669
22101  210.584949  54.387264
23494  210.798943  54.595407
23787  210.805323  54.594651
16783  214.591418  54.040116
16270  236.628604  46.002137
10081  187.016091  56.192906
11782  221.586630  54.639902
6151  147.587160  31.486394
17665  232.088008  54.273899
2988  106.887328  40.980139
8945  106.893255  41.225751
9001  106.893286  41.228035
9042  106.893407  41.226644
13786  106.897903  41.421853
14038  106.897866  41.420354
31638  106.912236  42.201632
24027  133.537860  35.055463
25578  149.715696  32.201343
3013  193.097165  21.634508
5357  153.339916  27.396942
39036  279.885084  54.487865
39037  279.884936  54.490048
39371  279.885312  54.488957
24420  14.545596  41.092365
19210  280.424544  65.199499
14288  190.986268  32.170386
4275  145.905425  66.227124
24349  37.958442  43.736053
36500  267.964525  37.918335
37444  268.371706  37.929444
50044  282.341650  46.462859
50585  282.341504  46.462911
4531  238.362837  42.564051
15418  184.620792  47.326083
35  344.865880  28.997236
43753  38.848486  45.490525
28  106.180779  21.361747
19872  149.281189  68.598325
