11283  136.972387  32.418767
13463  199.690409  28.152239
20999  136.971202  32.431537
66008  282.524031  33.617801
7920  27.144080  2.097108
9842  27.055730  1.762908
9843  27.055730  1.763370
11020  121.727735  38.753712
11365  121.725704  38.752603
11787  121.728539  38.739320
22654  104.808500  75.525167
22592  106.973488  61.734783
20254  233.579105  51.496333
29346  107.935098  61.342286
26110  232.087296  51.721524
7  33.651654  30.387487
13951  40.110165  6.477327
20810  40.108091  6.476674
7055  125.860820  30.161881
11086  124.648212  30.311287
1753  331.901555  13.778438
11603  124.648733  30.311220
14876  227.689586  30.847589
15197  227.689780  30.847451
27391  33.874175  31.438051
27459  33.873750  31.438121
8411  236.351497  48.234301
8570  236.344336  48.232857
8698  236.351474  48.234497
15567  236.238739  48.608386
16162  236.238713  48.608156
15427  109.537999  41.535362
15736  109.537173  41.535364
16423  109.416484  41.599945
19959  110.362671  42.275567
19996  109.260548  41.817645
20033  110.364358  42.274465
28960  109.252989  41.828445
29366  109.257598  41.817992
9985  131.833769  33.929705
10046  131.833818  33.929646
11054  133.262380  31.081451
24  331.295994  13.678350
4097  279.800254  74.481888
4098  279.798854  74.483051
28596  332.884465  32.610717
28653  332.883775  32.610648
8319  183.807673  55.510506
8676  183.807740  55.510552
21053  113.399112  39.453561
22022  278.129092  75.017225
24755  280.029561  75.411072
30117  330.893542  14.690494
8226  123.416583  30.159445
8671  123.416669  30.158906
114  260.883340  32.510524
195  260.713495  32.511536
222  260.272284  32.513506
332  260.150448  32.512225
12445  123.126491  30.364026
12599  123.125705  30.364243
14220  123.160122  30.459092
15222  123.794907  30.730846
20132  112.348878  42.263043
20176  112.349112  42.265076
20643  123.159040  30.459321
20716  123.586460  30.927156
23514  123.585770  30.927162
34028  280.423485  48.764993
35238  280.420790  48.764592
16689  284.282419  29.930564
40793  283.251292  30.247278
29  120.781745  74.268535
204  125.483601  74.262306
44976  274.348852  40.524979
14042  41.233585  6.341930
14068  41.222169  6.349516
14077  41.231382  6.338840
17255  41.387792  6.081709
25  343.000121  12.292069
59975  276.070077  40.879309
9  128.554595  29.714228
9994  209.631367  45.068488
8393  234.185404  44.247750
20025  123.068054  75.117486
20040  123.072672  75.117290
5440  127.900468  30.150204
5652  127.903485  30.139289
5688  127.901730  30.138724
24329  264.775709  31.737581
75648  282.866396  30.691872
25339  264.758233  31.732339
