Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
54760	8393	234.185403984	44.2477497076	17.135	16.962	17.006	16.302	18.314	20.146	21.659	16.129	17.065	16.854	16.308	16.737	99.0	17.626	99.0	15.892	18.829	99.0	99.0	15.493	16.8	18.316	16.542	17.191	19.803	19.713	19.777	19.941	19.896	20.342	20.306	19.908	19.8	19.34	19.136	19.2	0.126	0.084	0.198	0.239	0.981	5.064	16.201	0.096	0.211	0.175	0.104	0.352	99.0	0.284	99.0	0.312	2.899	99.0	99.0	0.097	0.3	1.284	0.244	1.019	0.094	0.078	0.154	0.439	0.299	0.463	0.336	0.228	0.192	0.116	0.098	0.22	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9983855285953512	0.001614448805157489	2.2599491470387317e-08
43216	86350	284.288535891	30.8363152634	18.845	19.707	18.425	18.061	22.39	20.908	20.814	20.637	19.961	19.374	16.585	18.3	18.803	19.698	18.437	18.036	23.727	20.155	20.576	20.815	19.793	19.364	16.58	18.369	18.882	19.717	18.54	18.217	23.559	21.243	20.833	20.607	20.118	19.423	16.587	18.352	0.03	0.044	0.057	0.059	2.186	0.52	0.459	0.267	0.186	0.095	0.01	0.106	0.039	0.058	0.077	0.076	9.806	0.342	0.483	0.413	0.209	0.124	0.012	0.149	0.026	0.038	0.053	0.057	5.424	0.6	0.396	0.22	0.182	0.085	0.009	0.093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9998654202412061	0.0001345754867705892	4.272023160508563e-09
53925	22699	334.200982461	32.4995087608	16.361	15.377	14.262	14.057	17.622	17.462	17.134	16.619	16.213	15.356	14.639	14.438	15.637	12.449	11.583	11.106	14.567	14.405	14.07	13.12	12.86	11.943	11.44	11.012	17.369	17.433	16.283	15.869	19.629	19.576	19.439	18.66	18.303	17.238	16.449	16.25	0.006	0.003	0.002	0.003	0.044	0.044	0.035	0.017	0.011	0.006	0.003	0.005	0.006	0.001	0.0	0.001	0.006	0.006	0.005	0.002	0.001	0.001	0.001	0.001	0.009	0.013	0.006	0.01	0.18	0.197	0.182	0.07	0.048	0.019	0.01	0.015	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9999956952461746	4.304507727451696e-06	2.460978505699039e-10
52295	18453	3.72025867935	7.48979353134	19.243	19.352	18.597	19.2	20.078	19.011	19.651	18.872	18.888	18.894	17.994	18.58	19.991	20.276	18.708	99.0	18.258	18.915	19.43	18.277	20.535	18.376	17.764	18.474	19.85	20.16	19.674	20.016	20.674	20.859	20.366	20.249	20.297	19.861	19.354	19.687	0.187	0.25	0.154	0.663	1.003	0.379	0.799	0.288	0.273	0.265	0.115	0.353	0.59	0.912	0.271	99.0	0.287	0.529	1.003	0.254	1.893	0.254	0.143	0.498	0.078	0.128	0.097	0.339	0.43	0.517	0.38	0.254	0.249	0.159	0.1	0.234	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.8375354043063975	0.059665536589112896	0.10279905910448953
53111	31965	330.819611516	17.7975257239	19.883	19.631	19.4	18.8	19.344	20.992	20.725	19.8	20.047	19.576	18.834	19.656	19.726	19.39	18.988	18.775	19.036	21.83	22.253	19.325	19.691	19.148	18.578	19.423	21.01	20.889	20.853	20.206	22.246	23.148	20.957	21.271	22.407	20.898	20.249	21.663	0.199	0.167	0.169	0.228	0.292	1.377	1.105	0.348	0.467	0.29	0.144	0.587	0.228	0.175	0.154	0.294	0.287	3.887	5.87	0.293	0.438	0.257	0.15	0.622	0.237	0.232	0.267	0.353	1.843	4.347	0.6	0.585	1.768	0.421	0.23	1.595	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9996722427304429	0.0002580186683088908	6.97386012481939e-05
47472	23417	245.224866905	48.7682568379	14.019	12.406	11.62	11.341	13.805	13.625	13.445	12.68	12.568	11.89	11.52	11.184	14.019	12.406	11.62	11.341	13.805	13.625	13.445	12.68	12.568	11.89	11.52	11.184	15.284	15.486	14.705	14.785	17.008	17.047	16.877	16.028	15.855	15.109	15.056	14.716	0.002	0.0	0.001	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.001	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.005	0.018	0.019	0.018	0.007	0.008	0.004	0.005	0.006	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999994009	5.990634117533523e-13	6.588166359726908e-23
47472	24084	245.224176738	48.7682558565	14.01	12.406	11.619	11.339	13.803	13.605	13.438	12.677	12.571	11.892	11.52	11.184	14.01	12.406	11.619	11.339	13.803	13.605	13.438	12.677	12.571	11.892	11.52	11.184	15.981	15.748	14.881	14.882	17.507	17.261	17.215	16.301	16.245	15.365	15.165	14.877	0.003	0.001	0.001	0.002	0.006	0.004	0.004	0.001	0.002	0.001	0.001	0.001	0.003	0.001	0.001	0.002	0.006	0.004	0.004	0.001	0.002	0.001	0.001	0.001	0.003	0.003	0.003	0.005	0.023	0.019	0.019	0.007	0.008	0.004	0.004	0.006	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999992453	7.546609665425324e-13	9.332546143328789e-23
49528	30143	246.261513422	61.7225491179	19.797	21.653	19.119	18.66	20.019	20.231	21.771	19.918	19.992	19.863	18.751	19.429	20.321	21.902	19.443	18.722	19.804	19.7	21.903	19.697	19.792	19.912	18.571	19.685	19.84	20.709	19.478	19.316	20.876	20.489	21.868	20.497	20.825	20.2	19.466	19.277	0.173	0.926	0.121	0.192	0.473	0.591	2.426	0.349	0.361	0.326	0.12	0.487	0.372	1.533	0.215	0.268	0.509	0.474	3.565	0.373	0.394	0.449	0.134	0.811	0.082	0.178	0.077	0.158	0.477	0.347	1.221	0.274	0.355	0.206	0.108	0.193	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8520060190738029	0.00017300037163418144	0.14782098055456291
53943	20804	345.925529039	32.7276725246	13.921	12.948	12.599	12.344	13.856	13.498	13.376	12.915	12.835	12.525	12.402	12.328	13.917	12.946	12.599	12.342	13.855	13.496	13.377	12.911	12.834	12.523	12.401	12.326	15.418	14.183	13.879	13.797	15.327	14.888	14.794	14.334	14.288	13.958	13.797	13.868	0.002	0.001	0.001	0.002	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.002	0.003	0.001	0.001	0.002	0.005	0.005	0.004	0.002	0.002	0.002	0.001	0.002	0.003	0.002	0.002	0.003	0.008	0.007	0.007	0.004	0.003	0.003	0.002	0.004	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9999811214908022	1.8875226083726963e-05	3.283114057192154e-09
45677	19859	277.170836327	40.0141810595	19.473	19.756	19.347	19.637	21.057	21.284	20.928	20.341	20.329	19.713	17.941	19.566	19.388	19.659	19.307	19.439	99.0	20.879	21.334	20.186	20.486	19.617	17.966	19.445	19.48	19.765	19.355	19.577	21.249	21.316	21.012	20.294	20.282	19.71	17.942	19.54	0.058	0.069	0.076	0.173	0.555	0.76	0.542	0.249	0.224	0.14	0.031	0.208	0.081	0.095	0.112	0.223	99.0	0.789	1.192	0.325	0.39	0.193	0.044	0.285	0.057	0.069	0.076	0.16	0.654	0.773	0.577	0.235	0.212	0.137	0.031	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998818748700015	0.001171381313478804	9.869986506370262e-06
