Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
54642	45935	34.3755351923	45.5421051123	11.492	10.765	11.748	10.086	10.797	10.491	10.336	10.077	10.008	11.125	9.846	11.086	16.096	16.01	16.073	15.99	16.652	16.662	16.608	15.986	16.02	16.128	16.168	16.182	17.309	17.866	17.123	17.065	19.468	19.302	19.154	18.451	18.441	17.647	17.275	17.05	0.002	0.001	0.006	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.046	0.031	0.104	0.122	0.082	0.087	0.086	0.05	0.052	0.064	0.083	0.119	0.014	0.018	0.026	0.027	0.105	0.096	0.083	0.048	0.048	0.027	0.023	0.024	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.999999972886647	2.7108533602772966e-08	4.819514464087238e-12
54642	46412	34.3755956518	45.5421131091	11.268	10.679	11.459	10.006	10.77	10.459	10.302	10.044	9.973	10.985	9.797	10.915	11.268	10.679	11.459	10.006	10.77	10.459	10.302	10.044	9.973	10.985	9.797	10.915	13.538	13.522	13.445	13.077	14.703	14.282	14.022	13.801	13.63	13.863	13.248	13.387	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.003	0.002	0.004	0.004	0.006	0.005	0.004	0.004	0.003	0.004	0.004	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9999989331247743	1.065126645704062e-06	1.748580136778866e-09
54642	46542	34.3746935227	45.5420595637	11.257	10.671	11.472	10.014	10.757	10.446	10.291	10.033	9.966	10.987	9.799	10.925	11.257	10.671	11.472	10.014	10.757	10.446	10.291	10.033	9.966	10.987	9.799	10.925	13.559	13.768	13.922	13.73	14.883	14.444	14.269	13.899	13.887	13.771	13.717	14.157	0.001	0.001	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.001	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.003	0.003	0.005	0.004	0.006	0.005	0.005	0.004	0.004	0.005	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9999986106893188	1.3867225666934613e-06	2.588114576086751e-09
47322	49883	284.184485546	47.8479591292	19.023	17.891	16.901	16.69	18.983	19.089	18.724	18.302	18.339	17.543	16.968	19.153	18.944	17.738	16.821	15.919	18.412	18.654	18.151	17.697	18.094	16.849	16.117	18.942	19.497	19.074	18.051	17.693	19.889	20.424	19.785	19.295	19.289	18.44	18.146	19.312	0.14	0.056	0.032	0.044	0.36	0.419	0.301	0.152	0.148	0.072	0.044	0.538	0.156	0.058	0.035	0.027	0.254	0.335	0.213	0.105	0.14	0.047	0.026	0.534	0.116	0.107	0.056	0.065	0.46	0.784	0.447	0.218	0.206	0.1	0.084	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.0	1.6526683804979985e-32	4.6324829961681953e-29
47322	49888	284.435742951	47.8445302917	18.205	18.403	16.845	16.336	17.774	17.852	17.526	18.025	18.436	17.486	17.188	17.487	17.853	18.215	16.159	14.883	17.017	16.339	16.123	17.887	18.124	17.122	16.912	17.206	19.303	19.649	18.924	18.529	19.776	19.84	20.451	19.758	19.516	19.3	18.856	18.863	0.078	0.1	0.034	0.038	0.143	0.163	0.125	0.14	0.184	0.08	0.062	0.14	0.075	0.108	0.025	0.014	0.093	0.055	0.046	0.156	0.181	0.073	0.06	0.142	0.1	0.148	0.105	0.125	0.416	0.472	0.818	0.315	0.244	0.194	0.132	0.223	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.9935049903323792	5.659187684501509e-05	0.006438417790775837
47322	49908	284.435841223	47.8444517581	17.669	18.018	16.006	14.667	16.767	16.049	15.87	17.732	18.033	16.986	16.7	17.231	17.49	17.705	16.052	14.657	16.655	16.129	15.79	17.633	17.866	16.778	16.611	17.054	18.633	19.104	18.014	17.624	19.55	19.534	19.66	18.854	19.251	18.146	17.943	18.348	0.068	0.096	0.023	0.012	0.078	0.045	0.039	0.143	0.181	0.068	0.052	0.153	0.094	0.114	0.038	0.018	0.105	0.07	0.053	0.2	0.239	0.087	0.075	0.209	0.058	0.094	0.049	0.058	0.354	0.37	0.415	0.152	0.194	0.08	0.066	0.142	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.9978325616225097	1.665154591262819e-09	0.002167436712335685
46479	50	284.628431011	42.2489579403	19.752	19.904	19.104	18.281	19.783	19.222	19.283	19.092	18.963	20.045	18.956	19.872	20.075	20.639	19.504	18.7	20.993	19.953	19.691	19.672	19.678	20.667	19.465	20.177	20.086	20.652	19.558	18.708	20.98	20.056	19.829	19.755	19.743	20.656	19.493	20.27	0.125	0.144	0.144	0.16	0.335	0.212	0.35	0.1	0.102	0.236	0.13	0.753	0.11	0.186	0.138	0.155	0.684	0.279	0.344	0.117	0.132	0.279	0.138	0.673	0.108	0.182	0.14	0.151	0.662	0.302	0.382	0.125	0.138	0.271	0.139	0.711	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	0.6503310256892496	7.706153394612259e-08	0.3496688972492165
53813	22556	349.971534843	31.8159522178	18.805	16.716	18.615	16.052	17.83	17.691	17.623	17.126	17.048	16.54	16.366	18.619	18.606	15.641	18.378	14.627	16.986	16.754	16.585	16.104	16.874	15.511	14.833	18.942	19.466	19.534	19.485	18.843	20.531	21.294	21.781	19.579	20.333	19.13	19.251	19.19	0.095	0.021	0.091	0.024	0.119	0.109	0.106	0.055	0.049	0.033	0.027	0.284	0.094	0.011	0.087	0.009	0.067	0.058	0.052	0.028	0.048	0.018	0.011	0.453	0.111	0.134	0.128	0.173	0.841	1.8	2.818	0.29	0.559	0.182	0.189	0.301	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1.0	1.1458926723198628e-25	3.8500829605696955e-30
53813	29961	350.763183161	31.8090410293	18.999	19.491	18.32	17.313	19.416	19.519	18.72	18.416	19.067	18.396	17.544	17.95	18.534	18.979	18.07	15.48	17.937	17.904	17.271	17.024	18.913	16.384	15.653	17.514	19.619	20.381	19.245	18.711	21.705	23.868	20.009	19.713	20.199	20.094	19.11	18.656	0.113	0.183	0.075	0.074	0.415	0.469	0.232	0.137	0.23	0.128	0.061	0.157	0.1	0.151	0.079	0.019	0.144	0.144	0.084	0.054	0.266	0.031	0.017	0.139	0.124	0.249	0.104	0.153	2.015	15.336	0.454	0.272	0.403	0.361	0.148	0.18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.908717024355872	0.09126906035659643	1.3915287531410988e-05
46479	45382	284.435421172	43.0062312365	19.383	19.749	19.146	19.165	21.149	20.618	21.195	20.266	20.196	19.661	17.506	19.024	19.383	19.749	19.146	19.165	21.149	20.618	21.195	20.266	20.196	19.661	17.506	19.024	19.373	19.729	19.121	19.28	21.114	20.785	20.895	20.284	20.171	19.635	17.503	18.992	0.027	0.037	0.046	0.108	0.369	0.233	0.548	0.094	0.102	0.056	0.015	0.108	0.027	0.037	0.046	0.108	0.369	0.233	0.548	0.094	0.102	0.056	0.015	0.108	0.031	0.042	0.053	0.14	0.417	0.315	0.487	0.11	0.116	0.062	0.016	0.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9996389193005433	0.00036105520563140756	2.5493825320922785e-08
