Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
49473	13228	105.597975215	60.9276066233	19.915	21.131	19.232	19.027	22.039	24.034	22.269	22.022	21.816	21.167	19.218	18.799	19.915	21.131	19.232	19.027	22.039	24.034	22.269	22.022	21.816	21.167	19.218	18.799	19.917	21.131	19.213	19.023	21.76	99.0	21.921	22.495	21.611	21.168	19.199	18.846	0.089	0.268	0.056	0.113	1.444	9.144	1.828	1.176	0.938	0.491	0.087	0.113	0.089	0.268	0.056	0.113	1.444	9.144	1.828	1.176	0.938	0.491	0.087	0.113	0.096	0.291	0.059	0.122	1.216	99.0	1.441	1.976	0.847	0.533	0.092	0.127	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1.3140688817629063e-17	0.9992943675245298	0.0007056324754702337
43737	68634	282.947603297	33.7116794813	19.736	20.828	19.114	19.1	21.547	20.584	21.251	20.957	21.723	20.779	17.844	18.889	19.785	20.887	19.086	19.047	21.19	20.589	21.063	20.791	21.766	20.921	17.825	18.784	19.785	20.893	19.088	19.029	21.501	20.544	21.149	20.704	21.872	21.001	17.826	18.811	0.094	0.254	0.08	0.167	1.211	0.536	1.008	0.55	1.015	0.443	0.037	0.154	0.109	0.297	0.086	0.177	0.97	0.596	0.942	0.523	1.174	0.559	0.039	0.155	0.112	0.307	0.089	0.179	1.334	0.591	1.054	0.5	1.335	0.62	0.04	0.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004303129969962391	0.9956962337279519	6.36302085670421e-07
44626	9808	122.222431128	38.6762547094	19.843	20.393	19.469	19.521	20.703	20.994	19.916	19.942	20.335	19.671	19.136	18.992	19.749	20.143	19.413	19.433	99.0	20.645	20.288	20.049	20.082	19.542	19.041	18.755	20.299	20.889	20.14	20.283	20.506	22.962	21.584	20.634	20.863	20.468	19.991	19.961	0.177	0.249	0.189	0.36	0.79	1.246	0.46	0.381	0.531	0.287	0.176	0.281	0.194	0.236	0.215	0.397	99.0	1.071	0.769	0.5	0.5	0.303	0.192	0.27	0.124	0.183	0.159	0.33	0.309	3.541	0.998	0.337	0.402	0.279	0.179	0.313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4240685501766473e-11	0.9374647661816344	0.0625352337941247
51437	12578	27.5468447397	2.31569487127	17.646	17.701	17.615	18.373	18.0	18.28	17.858	18.047	18.06	17.251	16.649	17.164	17.574	17.594	17.481	18.563	18.201	18.071	17.814	17.792	18.087	17.154	16.466	16.905	18.736	18.634	19.111	19.13	19.254	18.909	18.878	19.133	19.114	17.919	17.366	18.934	0.051	0.049	0.076	0.314	0.141	0.186	0.127	0.122	0.123	0.057	0.036	0.121	0.07	0.066	0.101	0.56	0.249	0.226	0.179	0.142	0.185	0.077	0.044	0.141	0.039	0.035	0.079	0.165	0.124	0.094	0.094	0.094	0.093	0.034	0.023	0.165	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	4.452662850706819e-08	0.9911823079179742	0.008817647555397106
51437	12667	27.5480198169	2.31287861378	16.92	17.05	16.714	16.654	17.955	16.819	17.001	16.776	17.063	16.88	16.226	16.054	18.597	99.0	18.482	19.228	99.0	16.919	17.533	16.684	18.005	18.39	16.509	15.933	18.738	19.235	18.503	18.25	19.986	19.564	19.821	19.444	19.468	19.119	18.561	18.419	0.058	0.061	0.077	0.147	0.298	0.107	0.126	0.084	0.108	0.09	0.054	0.097	0.52	99.0	0.78	3.041	99.0	0.219	0.375	0.144	0.477	0.689	0.133	0.162	0.039	0.057	0.046	0.074	0.241	0.167	0.215	0.123	0.125	0.089	0.059	0.104	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2.5351401259170568e-11	0.8723177474630468	0.12768225251160178
48453	23138	197.82627513	56.032299427	19.625	20.375	19.181	18.614	21.306	21.78	21.204	20.128	20.066	19.157	18.982	18.774	19.584	20.23	19.061	18.458	20.756	21.314	21.584	19.996	19.749	19.407	18.927	18.77	19.622	20.371	19.169	18.767	20.976	21.043	21.009	20.443	20.143	19.347	19.131	18.848	0.059	0.085	0.1	0.149	0.925	1.502	0.864	0.417	0.338	0.162	0.162	0.167	0.072	0.094	0.115	0.166	0.716	1.254	1.576	0.474	0.324	0.259	0.197	0.213	0.051	0.073	0.085	0.146	0.584	0.652	0.616	0.477	0.311	0.165	0.159	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6518980321185059e-09	0.663604123796847	0.336395874551255
49473	22624	106.971334154	61.7340334237	18.958	19.047	19.198	19.151	19.492	19.232	19.349	18.786	19.495	18.62	17.99	18.601	19.019	18.88	19.091	19.382	19.187	19.471	19.521	18.615	19.374	18.385	17.973	19.603	19.569	19.533	19.799	19.942	20.127	19.904	19.714	19.275	20.036	19.19	18.667	19.708	0.085	0.09	0.124	0.288	0.311	0.248	0.282	0.136	0.254	0.108	0.062	0.211	0.158	0.133	0.2	0.63	0.405	0.53	0.568	0.198	0.394	0.151	0.106	0.93	0.073	0.071	0.102	0.283	0.274	0.226	0.195	0.107	0.205	0.092	0.059	0.28	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3.416211381601137e-07	0.9986970113923457	0.0013026469865162365
47906	18932	233.99944446	51.5938290198	19.788	21.025	19.368	19.001	20.368	20.178	20.112	21.215	21.432	20.031	19.139	18.681	19.869	21.221	19.34	19.07	20.711	20.493	20.226	21.147	21.94	20.07	19.185	18.559	19.97	20.97	19.518	19.228	20.937	21.099	21.045	21.767	21.76	20.446	19.735	18.712	0.118	0.307	0.161	0.272	0.508	0.617	0.45	0.698	0.925	0.243	0.176	0.219	0.113	0.327	0.139	0.258	0.619	0.731	0.444	0.582	1.309	0.224	0.163	0.173	0.073	0.153	0.097	0.175	0.454	0.762	0.56	0.611	0.657	0.189	0.162	0.118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.754796354568707e-18	0.8929065975517443	0.1070934024482557
44626	16650	121.029611785	39.071620849	19.66	20.003	19.545	19.081	22.327	20.414	20.952	20.797	21.169	19.934	19.065	18.937	19.499	19.872	19.375	18.992	99.0	20.453	19.906	21.521	21.394	19.822	19.158	18.716	19.796	20.299	19.82	19.275	21.226	22.432	21.642	20.851	21.77	20.375	19.605	19.154	0.149	0.164	0.193	0.227	3.225	0.671	1.096	0.772	1.064	0.34	0.155	0.252	0.158	0.18	0.206	0.261	99.0	0.859	0.519	1.86	1.621	0.38	0.209	0.256	0.084	0.11	0.122	0.134	0.591	2.163	1.034	0.408	0.93	0.257	0.129	0.153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.341704541135826e-16	0.8733178355666161	0.12668216443338307
44626	18980	121.807253775	38.8704269922	19.574	20.053	19.022	19.125	20.846	20.582	20.849	20.349	21.39	19.389	18.88	19.065	19.575	20.123	19.076	19.127	21.268	20.743	20.879	20.443	21.325	19.434	18.913	19.044	19.737	20.409	19.463	19.257	22.524	99.0	20.78	21.608	21.169	20.032	19.402	19.698	0.139	0.191	0.125	0.25	0.941	0.93	1.229	0.593	1.466	0.233	0.146	0.302	0.144	0.212	0.137	0.261	1.443	1.121	1.313	0.672	1.436	0.252	0.157	0.308	0.075	0.125	0.086	0.129	2.037	99.0	0.538	0.886	0.553	0.198	0.113	0.248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.340522888091583e-09	0.9622618191136018	0.03773817554587517
43330	2312	138.141428245	31.267644554	19.505	19.43	19.314	18.967	19.395	19.374	19.989	19.428	19.331	19.302	18.93	18.487	19.42	19.354	19.285	19.018	19.471	19.233	19.91	19.428	19.452	19.239	18.857	18.415	19.492	19.395	19.326	18.933	19.392	19.332	19.992	19.465	19.364	19.287	18.938	18.463	0.075	0.058	0.156	0.158	0.1	0.099	0.209	0.106	0.097	0.098	0.08	0.083	0.086	0.067	0.19	0.21	0.133	0.108	0.243	0.132	0.134	0.115	0.092	0.097	0.079	0.06	0.169	0.165	0.107	0.103	0.225	0.117	0.106	0.104	0.086	0.087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4954399947116315e-12	0.6438523376779398	0.3561476623185647
52272	10187	39.4928450956	5.95240679267	18.699	20.264	18.282	17.802	19.802	20.616	20.315	20.374	20.275	19.519	18.056	17.43	18.661	20.668	18.128	17.596	19.417	20.117	19.939	20.222	19.6	19.245	18.001	17.392	18.841	20.431	18.376	17.881	20.039	21.439	20.767	20.457	20.296	19.764	18.168	17.501	0.04	0.16	0.031	0.045	0.262	0.565	0.433	0.364	0.319	0.162	0.045	0.041	0.072	0.436	0.049	0.069	0.347	0.673	0.58	0.595	0.325	0.236	0.077	0.072	0.034	0.137	0.025	0.036	0.238	0.881	0.48	0.287	0.237	0.149	0.038	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.184935793439992e-19	0.9944911967706277	0.005508803229372259
