26652  113.965061  65.583234
23429  241.110606  40.683014
6142  147.587162  31.486392
19409  131.066075  41.718748
19215  280.424544  65.199499
73234  282.508353  35.245869
73506  282.507729  35.242494
20325  157.183780  68.473984
26003  156.948200  68.410906
48282  283.393288  33.033533
50387  283.400173  33.023812
3965  126.481245  35.542232
10845  183.758085  35.965388
6150  139.135657  39.867526
18765  16.259997  2.144825
20639  16.253851  2.178191
5231  211.241343  53.691023
15357  210.933481  54.488246
16976  211.045859  54.422647
17396  211.046884  54.421686
17638  211.133648  54.423810
17704  210.545107  54.308510
20863  211.121867  54.398042
21749  211.121467  54.396749
25069  284.833636  48.465605
12542  244.097964  47.034074
2740  212.260675  48.013017
9708  194.865740  27.636267
