8795  199.010347  27.509177
41419  282.523434  33.227825
12248  199.697282  27.727766
13612  136.475606  32.260364
42861  282.592099  33.252870
23477  109.397915  44.904773
14693  198.562395  28.056571
14694  198.562783  28.055002
15703  199.989127  27.995557
22711  334.019113  16.350686
20564  137.460374  32.484991
24828  333.070945  16.244264
49787  282.890647  33.376267
1213  109.722505  74.341298
3997  198.808363  54.963327
5255  107.976140  74.605640
57772  282.164881  33.518108
61359  282.654189  33.578575
1246  27.561786  1.256867
3660  233.825553  50.831762
10973  198.945805  55.282226
14200  106.769578  75.100177
13514  196.686066  55.389976
4679  122.688178  38.356937
13228  105.597975  60.927607
68634  282.947603  33.711679
7904  26.423449  2.571972
11289  234.350925  51.230019
17824  198.765671  55.590788
8789  121.972128  38.608895
18621  196.662948  55.624686
72173  281.483427  33.884441
20618  198.471974  56.164286
14791  233.398129  51.401976
12115  121.464375  39.346832
20905  107.931664  61.255881
77180  281.585369  33.790277
78581  282.345652  33.762306
16316  121.499650  39.053256
17526  26.418772  1.944525
16650  121.029612  39.071621
26345  107.423669  61.473277
22459  232.196020  51.906971
3581  39.168527  5.568525
8004  138.473021  31.665902
9214  137.638995  31.755552
8613  33.080029  30.825360
19544  39.119260  6.536183
7055  125.860820  30.161881
12689  227.681000  30.484103
3421  331.962135  13.868268
12833  332.036638  14.350644
19  132.033343  38.071907
1039  132.183152  38.132706
20156  332.763350  14.612846
3276  131.966061  38.272102
23734  332.618561  14.920842
17841  2.190549  3.440060
16138  131.488909  39.086715
16734  133.008124  39.045958
17271  133.317561  39.010235
4839  182.108039  55.119490
21706  193.632753  75.590655
22111  132.759297  39.353887
29241  104.987831  44.706697
8910  182.117566  55.423945
2802  189.361614  60.549520
12408  109.335251  41.402390
12514  109.341636  41.424350
36228  105.693493  44.817086
8578  131.724912  31.549452
6115  1.644307  7.562759
19220  109.870523  41.778890
19959  110.362671  42.275567
20033  110.364358  42.274465
9375  1.539427  7.250986
448  132.301353  32.539684
15855  190.977934  61.369864
16898  189.510694  61.301370
19133  132.562455  32.036113
17567  190.355548  61.272269
19643  132.176420  32.013888
20041  192.044685  61.753679
22667  131.731751  32.386270
8018  132.559351  33.356752
9985  131.833769  33.929705
10046  131.833818  33.929646
2  333.292812  31.774004
12473  132.819403  33.701890
14052  132.631482  30.816292
15657  133.085805  33.441708
16856  132.469377  33.292340
9925  1.052466  3.195118
16343  1.047196  3.428663
18426  1.042211  3.439517
28081  332.838755  32.649029
10700  112.989235  38.585939
7875  279.848323  74.676481
13683  276.368526  74.982993
22534  330.004494  14.637259
10904  183.283139  56.136649
23195  112.063388  39.329435
13835  183.624448  55.891350
6889  280.303616  48.019625
14744  182.426587  55.822858
27458  330.567350  14.913877
4709  113.491896  41.130655
24755  280.029561  75.411072
19928  32.694285  6.750174
31739  331.130687  15.032174
8580  122.866840  30.210883
12687  123.984953  30.440105
1140  282.806213  29.731077
16800  282.366142  59.510246
1985  283.364969  29.738880
9850  4.582164  1.816070
6693  187.055700  44.117163
6767  282.951890  29.802749
9595  186.436217  44.346494
15708  4.813630  2.156538
8753  283.237497  29.832055
11296  187.129633  44.967273
14035  187.005284  44.396427
16464  275.281730  39.870030
18544  186.808520  44.423383
16689  284.282419  29.930564
32576  281.437476  60.045449
26389  261.209565  33.255253
25558  283.067252  30.045307
28290  283.095132  30.083227
47820  280.025419  49.000803
16926  26.114987  1.979586
3931  40.900786  5.629952
4267  41.369180  5.654168
38773  282.941847  30.220100
40793  283.251292  30.247278
13  121.894452  74.274734
29  120.781745  74.268535
52  120.620718  74.269370
204  125.483601  74.262306
45921  260.100116  33.750542
9126  40.477561  5.949536
47388  260.953168  33.708564
44976  274.348852  40.524979
46425  274.303193  40.547101
49782  261.315963  33.931412
46031  284.107427  30.312866
5396  123.084587  74.603743
47871  284.043022  30.337159
15847  40.756180  6.214441
3629  264.253398  31.219917
55609  283.108126  30.437261
5328  264.643887  31.275074
8027  254.566066  38.431342
25  343.000121  12.292069
7795  209.419401  44.242823
6  128.176267  29.713430
17  128.023280  29.714118
768  128.916594  29.779926
59817  283.682684  30.492293
12209  264.278488  31.467741
11884  234.112993  44.873639
64916  284.248124  30.551779
12842  234.887033  44.776566
66234  282.939822  30.568816
15815  209.494192  44.665635
17617  254.259032  38.877502
16571  209.856164  44.616909
19639  253.861308  38.968526
20758  253.363537  39.006114
20765  253.910712  39.022582
70676  284.306167  30.627701
12906  128.576786  30.924576
13825  343.685350  13.129978
72857  282.814285  30.657060
74459  283.902534  30.679622
9  334.418520  31.779117
75405  284.261541  30.691788
75648  282.866396  30.691872
13691  24.178452  2.278931
13818  24.725123  2.268954
31231  265.364315  32.002699
33613  264.841475  32.071588
84496  283.479710  30.812393
86350  284.288536  30.836315
88005  283.492596  30.859516
94269  283.727189  30.888478
95148  283.813449  30.779661
10405  2.883121  7.371522
17  20.447160  1.151631
1596  19.463650  1.315551
99194  283.749580  30.879280
100198  283.428523  31.012867
3531  20.189904  2.575947
100648  284.147725  31.136972
101183  283.252169  31.043039
5501  20.346568  1.988164
103094  283.963061  31.087193
105671  284.101345  31.057472
31605  333.520864  32.766643
1188  212.615548  43.711933
11855  20.879276  2.378918
12050  20.123882  2.356502
2154  213.687969  43.779955
12685  19.884317  2.293925
13093  20.450477  2.238888
1300  265.099042  74.359854
5852  214.563936  43.998390
38916  333.389968  32.930769
6226  264.192428  74.684617
930  221.494456  49.280668
12829  265.378377  60.887676
10824  266.846673  75.673849
11705  265.018310  75.558063
4714  220.303213  49.530769
15931  213.061151  44.684571
16549  213.782834  44.649580
17484  214.246079  44.594716
9128  5.259375  3.847795
20073  269.021040  75.680184
4442  225.630843  48.124313
4537  225.117611  48.126562
1603  210.638319  32.604866
4760  136.347459  55.137499
11581  226.496985  49.242908
11335  194.914579  38.586163
13114  210.956420  33.720709
17680  210.740955  33.503176
