Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
71690	17695	16.2627902395	2.16803261956	18.842	18.448	20.711	18.955	18.282	17.513	18.556	19.786	18.379	21.252	16.522	18.269	19.647	18.266	22.776	18.554	18.675	17.768	18.229	99.0	18.5	99.0	16.578	17.943	19.414	19.118	20.093	19.844	18.775	18.729	19.181	19.304	18.922	19.685	17.924	20.015	0.169	0.12	1.323	0.515	0.229	0.117	0.304	0.748	0.204	2.742	0.037	0.337	0.527	0.149	13.292	0.534	0.479	0.217	0.331	99.0	0.336	99.0	0.058	0.374	0.069	0.056	0.172	0.265	0.092	0.09	0.134	0.119	0.084	0.159	0.036	0.385	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9999940656598555	1.1240896802178698e-06	4.810250464482188e-06
71690	17948	16.2867838969	2.15302283039	19.345	19.476	19.878	19.746	19.403	19.445	19.949	19.842	19.773	19.776	17.759	20.493	19.447	19.803	20.134	20.154	18.866	19.33	20.314	20.573	20.003	20.535	17.601	20.525	19.344	19.518	19.934	19.881	19.512	19.357	19.967	19.778	19.8	19.841	17.782	20.397	0.071	0.083	0.157	0.271	0.173	0.184	0.29	0.211	0.193	0.188	0.033	0.666	0.13	0.184	0.338	0.676	0.177	0.276	0.681	0.689	0.401	0.631	0.045	1.173	0.064	0.078	0.148	0.274	0.173	0.154	0.265	0.18	0.179	0.18	0.031	0.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999901304609	1.0406493901662262e-09	8.828889789755648e-09
71690	18758	16.2599953258	2.14481960376	17.587	18.574	18.644	18.524	18.403	17.702	18.45	19.033	18.137	19.18	15.795	18.597	17.655	18.888	18.761	18.814	18.587	17.866	18.504	19.606	18.353	19.447	15.822	18.488	17.794	18.816	18.924	19.067	18.495	18.032	18.552	18.906	18.626	19.342	15.929	18.806	0.024	0.06	0.084	0.146	0.115	0.063	0.122	0.165	0.072	0.178	0.011	0.194	0.033	0.104	0.125	0.255	0.177	0.095	0.168	0.366	0.115	0.299	0.013	0.233	0.018	0.044	0.06	0.131	0.073	0.051	0.078	0.085	0.066	0.117	0.009	0.128	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9996983744600696	0.000291223409333169	1.0402130597233568e-05
71690	19796	16.2521709332	2.17814202988	18.965	19.035	19.197	18.732	18.371	19.123	18.642	18.999	19.152	18.769	17.836	23.178	18.945	18.923	19.241	18.636	18.228	19.283	18.585	18.976	19.177	18.755	17.827	99.0	19.255	19.318	19.45	19.372	19.143	19.155	19.332	19.467	19.491	19.379	18.125	19.77	0.103	0.112	0.176	0.225	0.137	0.281	0.181	0.199	0.227	0.153	0.067	16.71	0.111	0.111	0.202	0.227	0.132	0.358	0.188	0.214	0.255	0.166	0.073	99.0	0.059	0.066	0.096	0.172	0.125	0.13	0.151	0.138	0.138	0.12	0.041	0.308	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9724266666288715	0.0002911992765634593	0.02728213409456508
71690	23029	16.2526358051	2.14737116302	17.494	99.0	17.591	18.713	18.656	99.0	18.304	17.777	18.247	99.0	16.022	99.0	17.048	99.0	17.0	17.508	99.0	99.0	99.0	99.0	19.154	99.0	15.598	99.0	19.079	19.27	19.66	19.663	18.609	18.357	19.018	19.366	19.178	19.616	17.654	19.856	0.192	99.0	0.306	1.686	1.14	99.0	0.887	0.421	0.687	99.0	0.09	99.0	0.205	99.0	0.291	0.91	99.0	99.0	99.0	99.0	2.509	99.0	0.097	99.0	0.051	0.064	0.116	0.225	0.081	0.067	0.116	0.128	0.105	0.15	0.03	0.333	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9998573560899554	3.3210662828784423e-06	0.000139322843761614
65841	26662	259.961796069	40.4581160443	19.699	20.053	18.813	19.316	19.498	21.728	20.078	19.547	20.163	20.174	19.179	19.9	19.476	19.786	18.311	19.171	19.225	20.281	19.484	19.367	19.558	20.016	18.646	19.247	19.686	20.166	17.977	19.67	19.118	19.842	19.336	19.912	18.872	20.257	18.335	19.319	0.132	0.181	0.084	0.223	0.266	2.073	0.458	0.22	0.362	0.365	0.152	0.52	0.126	0.164	0.061	0.228	0.235	0.628	0.308	0.216	0.241	0.364	0.109	0.331	0.108	0.165	0.039	0.245	0.171	0.331	0.204	0.247	0.105	0.327	0.068	0.252	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.9998305190380319	8.129526112840481e-11	0.0001694808806728432
65841	26725	259.961477758	40.4570385921	17.949	18.505	15.148	17.946	16.957	16.809	16.858	19.075	16.228	18.661	15.362	17.796	17.906	18.472	15.141	17.793	16.896	16.74	16.833	18.844	16.221	18.507	15.357	17.719	18.564	19.428	16.763	19.301	18.415	18.288	18.255	20.281	17.531	19.326	16.924	18.752	0.056	0.092	0.008	0.136	0.055	0.051	0.054	0.291	0.025	0.189	0.013	0.159	0.061	0.1	0.008	0.134	0.058	0.053	0.059	0.265	0.027	0.185	0.014	0.168	0.044	0.096	0.016	0.196	0.097	0.093	0.093	0.382	0.042	0.157	0.027	0.167	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.9996694230903235	4.1287320117185397e-16	0.00033057690967596445
70063	24151	114.205796131	65.6878349645	18.416	18.201	18.821	18.726	17.839	17.563	18.344	18.299	18.388	18.721	16.691	19.0	18.335	18.141	18.716	19.068	17.897	17.498	18.124	18.23	18.288	18.74	16.623	19.044	18.866	18.768	19.547	19.403	18.725	18.352	19.012	19.043	19.085	19.434	17.095	19.878	0.066	0.061	0.11	0.246	0.09	0.075	0.151	0.114	0.118	0.167	0.026	0.367	0.078	0.073	0.128	0.43	0.119	0.088	0.154	0.134	0.135	0.213	0.031	0.485	0.033	0.036	0.064	0.138	0.07	0.056	0.094	0.077	0.075	0.104	0.016	0.253	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999455154	3.268272553957226e-11	2.1801851034594435e-11
70063	24922	114.262511038	65.6696388524	19.547	19.599	20.669	20.195	19.655	19.294	19.988	19.942	20.153	20.267	17.717	21.116	19.558	19.593	20.607	20.07	19.637	19.347	19.841	19.932	20.234	20.277	17.716	21.261	19.577	19.608	20.483	20.269	19.66	19.377	19.797	19.995	20.122	20.192	17.749	20.915	0.07	0.085	0.217	0.348	0.186	0.146	0.266	0.199	0.227	0.261	0.028	0.958	0.068	0.081	0.195	0.296	0.175	0.146	0.222	0.189	0.234	0.252	0.027	1.045	0.06	0.071	0.15	0.306	0.156	0.132	0.187	0.174	0.183	0.203	0.025	0.654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999921494	4.743488968868001e-12	3.107020444287177e-12
70063	25289	113.879142574	65.6437701575	18.058	17.997	18.435	99.0	17.774	17.318	17.981	18.149	18.095	18.228	16.541	18.141	18.053	18.031	18.504	21.628	17.713	17.409	17.947	18.317	18.149	18.252	16.57	18.369	18.661	18.752	19.132	19.356	18.497	18.221	18.921	18.797	18.839	18.951	17.232	19.161	0.081	0.084	0.133	99.0	0.138	0.095	0.174	0.161	0.148	0.175	0.038	0.28	0.067	0.072	0.117	5.043	0.11	0.088	0.143	0.159	0.131	0.151	0.033	0.288	0.027	0.035	0.044	0.132	0.057	0.049	0.086	0.062	0.061	0.069	0.017	0.132	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9997869561261664	0.00012378259787791104	8.926127595565897e-05
