Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
68000	15511	236.363905934	50.039633611	12.921	12.738	12.227	12.018	13.458	13.202	13.161	12.676	12.629	12.238	12.032	11.889	12.921	12.738	12.227	12.018	13.458	13.202	13.161	12.676	12.629	12.238	12.032	11.889	13.597	13.189	12.631	12.354	13.771	13.504	13.468	12.978	12.937	12.554	12.343	12.156	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.19702820252392556	0.8025916056046957	0.00038019187137868556
68000	16898	235.558058205	50.2795603627	12.723	13.046	12.054	11.768	15.347	15.266	14.734	13.881	13.5	12.631	11.945	11.649	12.723	13.046	12.054	11.768	15.347	15.266	14.734	13.881	13.5	12.631	11.945	11.649	13.264	13.452	12.496	12.145	15.727	15.622	15.078	14.218	13.849	12.969	12.286	11.957	0.001	0.001	0.001	0.001	0.012	0.011	0.007	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.012	0.011	0.007	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.007	0.007	0.005	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2.61767520773943e-09	0.9998156191102677	0.000184378272057224
68000	19659	235.427802574	50.125116748	12.92	12.977	12.142	11.899	14.642	14.592	14.323	13.463	13.302	12.623	12.016	11.814	12.92	12.977	12.142	11.899	14.642	14.592	14.323	13.463	13.302	12.623	12.016	11.814	13.564	13.355	12.562	12.212	14.953	14.871	14.611	13.741	13.586	12.903	12.291	12.067	0.001	0.001	0.001	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0006244672543611798	0.99935389026006	2.1642485578868917e-05
68000	19746	235.427801572	50.125322893	12.95	12.974	12.128	11.897	14.635	14.585	14.319	13.461	13.293	12.619	12.018	11.811	12.954	12.975	12.13	11.9	14.636	14.587	14.323	13.461	13.294	12.621	12.02	11.813	13.583	13.28	12.437	12.141	14.866	14.801	14.551	13.68	13.512	12.836	12.237	11.996	0.001	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.010672473509638802	0.9893128970030513	1.462948730982915e-05
68000	20174	235.588814673	50.0958997634	12.902	13.007	12.041	11.82	15.002	14.817	14.492	13.652	13.417	12.552	11.993	11.695	12.908	13.01	12.046	11.827	14.999	14.816	14.495	13.654	13.42	12.555	11.997	11.699	13.468	13.27	12.321	12.036	15.196	14.996	14.689	13.836	13.602	12.738	12.181	11.86	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.00025831719641396353	0.9997240234467774	1.7659356808677454e-05
68000	20429	235.588728194	50.0956190013	12.917	13.012	12.066	11.829	15.005	14.808	14.497	13.658	13.427	12.556	11.992	11.702	12.917	13.012	12.066	11.829	15.005	14.808	14.497	13.658	13.427	12.556	11.992	11.702	13.569	13.356	12.473	12.139	15.3	15.09	14.771	13.926	13.708	12.824	12.263	11.946	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	0.005	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.00012740664697224462	0.9998642232161342	8.370136893668123e-06
73304	4205	331.33011799	12.4768400939	17.807	18.205	17.626	17.575	19.236	18.97	18.949	18.495	18.419	17.999	16.814	17.596	17.807	18.205	17.626	17.575	19.236	18.97	18.949	18.495	18.419	17.999	16.814	17.596	17.809	18.206	17.625	17.578	19.239	18.968	18.911	18.491	18.426	18.006	16.815	17.59	0.02	0.033	0.024	0.038	0.161	0.128	0.121	0.062	0.06	0.04	0.019	0.046	0.02	0.033	0.024	0.038	0.161	0.128	0.121	0.062	0.06	0.04	0.019	0.046	0.021	0.033	0.024	0.039	0.164	0.131	0.12	0.064	0.062	0.041	0.019	0.047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001966873280899939	0.5052161282052391	0.4945871844666709
70301	18880	110.885401369	68.2206083426	17.513	18.133	17.275	17.293	19.288	19.553	19.829	18.729	18.685	18.055	16.821	17.302	17.513	18.133	17.275	17.293	19.288	19.553	19.829	18.729	18.685	18.055	16.821	17.302	17.582	18.177	17.324	17.294	19.403	19.756	19.635	18.886	18.827	18.112	16.856	17.344	0.014	0.025	0.016	0.041	0.195	0.242	0.303	0.094	0.097	0.046	0.016	0.05	0.014	0.025	0.016	0.041	0.195	0.242	0.303	0.094	0.097	0.046	0.016	0.05	0.011	0.019	0.012	0.029	0.155	0.211	0.182	0.078	0.08	0.036	0.013	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.919220031852643e-08	0.5242086936235993	0.47579128718420033
70587	28827	279.546086948	71.0890755821	14.575	11.829	14.264	10.536	13.553	13.438	13.016	12.206	11.959	11.424	10.799	10.484	14.564	11.829	14.237	10.533	13.537	13.416	13.01	12.204	11.96	11.423	10.797	10.484	16.337	16.312	16.549	14.925	18.498	18.469	18.004	17.297	17.024	16.333	15.51	15.256	0.006	0.001	0.005	0.001	0.005	0.005	0.004	0.002	0.001	0.001	0.001	0.001	0.009	0.001	0.009	0.001	0.008	0.008	0.006	0.002	0.002	0.001	0.001	0.001	0.007	0.006	0.008	0.004	0.073	0.075	0.05	0.024	0.018	0.008	0.006	0.007	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	4.891925117478743e-15	0.9999882263401152	1.1773659879876612e-05
70587	28855	279.54605021	71.0890198392	14.644	12.258	14.348	11.034	14.137	14.039	13.608	12.799	12.557	12.016	11.359	11.082	14.65	12.258	14.357	11.035	14.135	14.035	13.605	12.801	12.556	12.015	11.36	11.083	16.336	16.556	15.937	15.219	18.756	18.676	18.322	17.494	17.219	16.495	15.658	15.548	0.006	0.001	0.005	0.001	0.009	0.009	0.006	0.003	0.002	0.001	0.001	0.001	0.005	0.001	0.005	0.001	0.008	0.008	0.005	0.002	0.002	0.001	0.001	0.001	0.005	0.006	0.005	0.005	0.091	0.089	0.065	0.026	0.02	0.009	0.006	0.008	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	8.568990638432016e-11	0.9505526776574932	0.04944732225681687
